"Province_State" "Country_Region" "Lat" "Long_" "Confirmed" "Deaths" "Recovered" "Active"
"3367" "Texas" "US" 31.19531316 -98.24206613 394 10 0 384
"3368" "Texas" "US" 29.38508402 -96.93186692 1373 42 0 1331
"3369" "Texas" "US" 30.31120597 -96.97045773 295 17 0 278
"3370" "Texas" "US" 31.29872538 -95.9936328 446 15 0 431
"3371" "Texas" "US" 30.15152688 -94.81205615 2520 68 0 2452
"3372" "Texas" "US" 31.5454767 -96.58095444 786 18 0 768
"3373" "Texas" "US" 36.27783108 -100.2733151 133 1 0 132
"3374" "Texas" "US" 28.35101362 -98.1246786 431 10 0 421
"3375" "Texas" "US" 30.70645047 -98.68475262 305 4 0 301
"3376" "Texas" "US" 31.84947612 -103.5818571 1 0 0 1
"3377" "Texas" "US" 33.61008596 -101.8204789 31499 351 0 31148
"3378" "Texas" "US" 33.17657705 -101.8162849 345 10 0 335
"3379" "Texas" "US" 30.96694679 -95.93003775 867 12 0 855
"3380" "Texas" "US" 32.79868409 -94.3566123 184 16 0 168
"3381" "Texas" "US" 32.30600051 -101.9513518 240 8 0 232
"3382" "Texas" "US" 30.71780434 -99.22629416 130 2 0 128
"3383" "Texas" "US" 28.81955746 -96.01230294 1269 59 0 1210
"3384" "Texas" "US" 28.7429195 -100.3157686 4823 174 0 4649
"3385" "Texas" "US" 31.1925468 -99.34682807 276 6 0 270
"3386" "Texas" "US" 31.55255453 -97.20217694 14029 187 0 13842
"3387" "Texas" "US" 28.35251708 -98.56769164 29 1 0 28
"3388" "Texas" "US" 29.3557301 -99.11030298 1457 49 0 1408
"3389" "Texas" "US" 30.88990665 -99.8204794 112 3 0 109
"3390" "Texas" "US" 31.86904128 -102.0315682 7276 140 0 7136
"3391" "Texas" "US" 30.7858183 -96.97718698 640 9 0 631
"3392" "Texas" "US" 31.49557106 -98.59272068 144 4 0 140
"3393" "Texas" "US" 32.30623474 -100.9212058 338 7 0 331
"3394" "Texas" "US" 33.67521893 -97.72500958 625 16 0 609
"3395" "Texas" "US" 30.30079133 -95.50572772 16982 212 0 16770
"3396" "Texas" "US" 35.83769242 -101.8930281 1631 32 0 1599
"3397" "Texas" "US" 33.11304005 -94.73255695 276 8 0 268
"3398" "Texas" "US" 34.07408766 -100.779722 20 1 0 19
"3399" "Texas" "US" 31.62017125 -94.61803994 1964 85 0 1879
"3400" "Texas" "US" 32.04620681 -96.47428766 1821 36 0 1785
"3401" "Texas" "US" 30.78548982 -93.74408813 199 16 0 183
"3402" "Texas" "US" 32.30365282 -100.4060208 722 10 0 712
"3403" "Texas" "US" 27.736286 -97.5433285 23930 480 0 23450
"3404" "Texas" "US" 36.27829105 -100.8158184 554 6 0 548
"3405" "Texas" "US" 35.40425596 -102.6027606 42 2 0 40
"3406" "Texas" "US" 30.11879481 -93.89412775 2530 51 0 2479
"3407" "Texas" "US" 32.75310985 -98.31319001 1024 33 0 991
"3408" "Texas" "US" 32.1639596 -94.30552481 539 35 0 504
"3409" "Texas" "US" 32.77757172 -97.80500621 3868 69 0 3799
"3410" "Texas" "US" 34.52993409 -102.7844668 704 22 0 682
"3411" "Texas" "US" 30.78097267 -102.7241261 790 17 0 773
"3412" "Texas" "US" 30.79472531 -94.8276624 997 42 0 955
"3413" "Texas" "US" 35.40133773 -101.893964 12360 176 0 12184
"3414" "Texas" "US" 29.99954402 -104.2408079 458 7 0 451
"3415" "Texas" "US" 32.87109387 -95.79232691 164 9 0 155
"3416" "Texas" "US" 34.96585996 -101.8971322 10443 108 0 10335
"3417" "Texas" "US" 31.36607041 -101.5232659 226 6 0 220
"3418" "Texas" "US" 29.83321503 -99.82018052 131 9 0 122
"3419" "Texas" "US" 33.61886692 -95.04841765 225 18 0 207
"3420" "Texas" "US" 31.32323325 -103.6903896 679 13 0 666
"3421" "Texas" "US" 28.3238976 -97.15766311 345 16 0 329
"3422" "Texas" "US" 35.83809685 -100.813175 29 1 0 28
"3423" "Texas" "US" 31.02539637 -96.51272246 508 8 0 500
"3424" "Texas" "US" 32.89779518 -96.40771592 2948 37 0 2911
"3425" "Texas" "US" 31.8314342 -99.97616148 358 11 0 347
"3426" "Texas" "US" 32.10773545 -94.76176432 1211 31 0 1180
"3427" "Texas" "US" 31.34318809 -93.85440451 122 10 0 112
"3428" "Texas" "US" 31.39457611 -94.17000399 261 18 0 243
"3429" "Texas" "US" 30.57933681 -95.16260304 257 15 0 242
"3430" "Texas" "US" 28.00880118 -97.51763891 1883 84 0 1799
"3431" "Texas" "US" 31.1577796 -98.81758731 303 8 0 295
"3432" "Texas" "US" 30.89740592 -100.5384842 130 4 0 126
"3433" "Texas" "US" 32.74613808 -100.9162664 1570 21 0 1549
"3434" "Texas" "US" 32.73587756 -99.35401337 52 0 0 52
"3435" "Texas" "US" 31.79211404 -94.14550696 600 36 0 564
"3436" "Texas" "US" 36.27751473 -101.8933156 89 2 0 87
"3437" "Texas" "US" 32.37474036 -95.2717568 5872 196 0 5676
"3438" "Texas" "US" 32.22236802 -97.77403489 260 5 0 255
"3439" "Texas" "US" 26.56150059 -98.73892358 4002 190 0 3812
"3440" "Texas" "US" 32.73553157 -98.83631615 324 7 0 317
"3441" "Texas" "US" 31.82781912 -101.0500746 37 1 0 36
"3442" "Texas" "US" 33.17906744 -100.2538401 25 2 0 23
"3443" "Texas" "US" 30.49856623 -100.5382014 220 4 0 216
"3444" "Texas" "US" 34.53028891 -101.7349174 276 9 0 267
"3445" "Texas" "US" 32.77143818 -97.29101614 95989 1026 0 94963
"3446" "Texas" "US" 32.30163422 -99.89007449 3443 113 0 3330
"3447" "Texas" "US" 30.22429013 -102.0766732 24 1 0 23
"3448" "Texas" "US" 33.17402785 -102.3354521 910 25 0 885
"3449" "Texas" "US" 33.17751417 -99.21226795 23 2 0 21
"3450" "Texas" "US" 33.21339719 -94.96797273 1788 41 0 1747
"3451" "Texas" "US" 31.40464436 -100.462443 9013 109 0 8904
"3452" "Texas" "US" 30.33432034 -97.7853562 37898 483 0 37415
"3453" "Texas" "US" 31.0879489 -95.1367187 228 8 0 220
"3454" "Texas" "US" 30.77031716 -94.37690895 305 5 0 300
"3455" "Texas" "US" 32.73706798 -94.93999853 606 22 0 584
"3456" "Texas" "US" 31.36868194 -102.0423217 83 6 0 77
"3457" "Texas" "US" 29.35739637 -99.76229172 1121 38 0 1083
"3458" "Texas" "US" 29.89149232 -101.1525205 2932 140 0 2792
"3459" "Texas" "US" 32.56483801 -95.83766469 1106 33 0 1073
"3460" "Texas" "US" 28.79780988 -96.96813006 4943 104 0 4839
"3461" "Texas" "US" 30.73872995 -95.57440968 4332 69 0 4263
"3462" "Texas" "US" 30.01058447 -95.99011759 1165 18 0 1147
"3463" "Texas" "US" 31.50999644 -103.0927909 421 4 0 417
"3464" "Texas" "US" 30.21498498 -96.40946246 958 53 0 905
"3465" "Texas" "US" 27.7610369 -99.33237355 19610 376 0 19234
"3466" "Texas" "US" 29.27765923 -96.22319248 1650 65 0 1585
"3467" "Texas" "US" 35.40114335 -100.2699514 236 6 0 230
"3468" "Texas" "US" 33.98842886 -98.7041034 6818 120 0 6698
"3469" "Texas" "US" 34.07945812 -99.24178437 689 11 0 678
"3470" "Texas" "US" 26.47411727 -97.61535848 1353 59 0 1294
"3471" "Texas" "US" 30.64655664 -97.6004854 12272 165 0 12107
"3472" "Texas" "US" 29.1732598 -98.08693082 1131 29 0 1102
"3473" "Texas" "US" 31.85008651 -103.0485163 283 5 0 278
"3474" "Texas" "US" 33.21570665 -97.65460265 1738 40 0 1698
"3475" "Texas" "US" 32.78722382 -95.38236368 891 49 0 842
"3476" "Texas" "US" 33.17320212 -102.8276433 601 10 0 591
"3477" "Texas" "US" 33.17659707 -98.68790885 874 19 0 855
"3478" "Texas" "US" 27.00156391 -99.16987152 494 9 0 485
"3479" "Texas" "US" 28.86617238 -99.76050829 614 22 0 592
"3480" "Utah" "US" 41.52106798 -113.0832816 9969 30 0 9939
"3481" "Utah" "US" 39.37231946 -111.5758676 3126 19 0 3107
"3482" "Utah" "US" 40.99001837 -112.1139997 16096 67 0 16029
"3483" "Utah" "US" 40.66616532 -111.9216011 79227 400 0 78827
"3484" "Utah" "US" 37.62762978 -109.8033714 1038 31 0 1007
"3485" "Utah" "US" 38.99617072 -110.7013958 1320 8 0 1312
"3486" "Utah" "US" 37.85447192 -111.4418764 11729 90 0 11639
"3487" "Utah" "US" 40.86688146 -110.9535882 2207 5 0 2202
"3488" "Utah" "US" 40.44862644 -113.1295715 2891 9 0 2882
"3489" "Utah" "US" 40.12491499 -109.5174415 1483 6 0 1477
"3490" "Utah" "US" 40.1166722 -111.6657662 48066 129 0 47937
"3491" "Utah" "US" 40.33110236 -111.1691419 2129 13 0 2116
"3492" "Utah" "US" 41.27116049 -111.9145117 12806 56 0 12750
"3493" "Vermont" "US" 44.03217337 -73.14130877 169 2 0 167
"3494" "Vermont" "US" 43.03519828 -73.09048868 206 1 0 205
"3495" "Vermont" "US" 44.46548598 -72.10314651 117 0 0 117
"3496" "Vermont" "US" 44.46322849 -73.08359212 1467 39 0 1428
"3497" "Vermont" "US" 44.72736416 -71.73579864 37 0 0 37
"3498" "Vermont" "US" 44.85627605 -72.91249563 218 7 0 211
"3499" "Vermont" "US" 44.7975824 -73.29679772 38 0 0 38
"3500" "Vermont" "US" 44.60353043 -72.64356694 149 1 0 148
"3501" "Vermont" "US" 44.00470222 -72.37640104 205 0 0 205
"3502" "Vermont" "US" 44.82964024 -72.24562697 138 2 0 136
"3503" "Vermont" "US" 43.57723578 -73.03741676 236 6 0 230
"3504" "Vermont" "US" 44.27343241 -72.61604978 628 2 0 626
"3505" "Vermont" "US" 42.986982 -72.71268875 216 5 0 211
"3506" "Vermont" "US" 43.58010937 -72.58595157 201 2 0 199
"3507" "Virgin Islands" "US" 18.3358 -64.8963 1538 23 0 1515
"3508" "Virginia" "US" 37.76707161 -75.63234615 1340 21 0 1319
"3509" "Virginia" "US" 38.02080697 -78.55481085 1896 27 0 1869
"3510" "Virginia" "US" 38.814003 -77.08183073 5303 77 0 5226
"3511" "Virginia" "US" 37.78636074 -80.00222498 316 7 0 309
"3512" "Virginia" "US" 37.34081025 -77.98584649 210 6 0 204
"3513" "Virginia" "US" 37.60308293 -79.14548696 810 6 0 804
"3514" "Virginia" "US" 37.37569884 -78.81340003 396 6 0 390
"3515" "Virginia" "US" 38.8767675 -77.10139853 6203 157 0 6046
"3516" "Virginia" "US" 38.16404586 -79.12461614 1161 11 0 1150
"3517" "Virginia" "US" 38.05852573 -79.73912095 61 0 0 61
"3518" "Virginia" "US" 37.3080028 -79.5281964 1802 19 0 1783
"3519" "Virginia" "US" 37.13128068 -81.13599391 190 5 0 185
"3520" "Virginia" "US" 37.55531756 -79.80982182 767 13 0 754
"3521" "Virginia" "US" 36.6163024 -82.16359122 531 7 0 524
"3522" "Virginia" "US" 36.76366949 -77.8593436 468 7 0 461
"3523" "Virginia" "US" 37.26818323 -82.03749726 417 5 0 412
"3524" "Virginia" "US" 37.57242268 -78.52518834 887 10 0 877
"3525" "Virginia" "US" 37.73484642 -79.35296097 263 1 0 262
"3526" "Virginia" "US" 37.20553386 -79.09678609 1160 12 0 1148
"3527" "Virginia" "US" 38.02679129 -77.34901405 590 6 0 584
"3528" "Virginia" "US" 36.73066666 -80.73455942 956 29 0 927
"3529" "Virginia" "US" 37.35358063 -77.05634116 141 7 0 134
"3530" "Virginia" "US" 37.01909701 -78.66314092 282 5 0 277
"3531" "Virginia" "US" 38.03527919 -78.48569588 1848 31 0 1817
"3532" "Virginia" "US" 36.67670048 -76.30545744 6525 80 0 6445
"3533" "Virginia" "US" 37.37373208 -77.5868014 9181 131 0 9050
"3534" "Virginia" "US" 39.11271747 -77.99199425 198 3 0 195
"3535" "Virginia" "US" 37.26420587 -77.39609676 415 26 0 389
"3536" "Virginia" "US" 37.7824656 -79.98631446 146 1 0 145
"3537" "Virginia" "US" 37.48133648 -80.21072274 90 1 0 89
"3538" "Virginia" "US" 38.48199985 -77.9563087 2210 20 0 2190
"3539" "Virginia" "US" 37.51328851 -78.24398086 158 4 0 154
"3540" "Virginia" "US" 36.58022376 -79.40395668 1601 49 0 1552
"3541" "Virginia" "US" 37.12560977 -82.35124171 260 1 0 259
"3542" "Virginia" "US" 37.07544585 -77.63451754 659 14 0 645
"3543" "Virginia" "US" 36.69455571 -77.53406129 329 28 0 301
"3544" "Virginia" "US" 37.93357639 -76.94230311 240 2 0 238
"3545" "Virginia" "US" 38.83677558 -77.27565836 30450 623 0 29827
"3546" "Virginia" "US" 38.85157547 -77.2977964 210 9 0 201
"3547" "Virginia" "US" 38.88485255 -77.17560759 99 6 0 93
"3548" "Virginia" "US" 38.73564842 -77.80647472 1430 28 0 1402
"3549" "Virginia" "US" 36.9302126 -80.36738849 343 15 0 328
"3550" "Virginia" "US" 37.84157909 -78.27715475 494 9 0 485
"3551" "Virginia" "US" 36.99536167 -79.88023649 1611 17 0 1594
"3552" "Virginia" "US" 36.6831435 -76.93859681 544 16 0 528
"3553" "Virginia" "US" 39.20172582 -78.25974949 2024 18 0 2006
"3554" "Virginia" "US" 38.2977863 -77.4922454 699 6 0 693
"3555" "Virginia" "US" 36.66601852 -80.91703124 568 30 0 538
"3556" "Virginia" "US" 37.31234791 -80.70636931 285 0 0 285
"3557" "Virginia" "US" 37.40809042 -76.53524337 447 3 0 444
"3558" "Virginia" "US" 37.71714806 -77.90381514 441 7 0 434
"3559" "Virginia" "US" 36.65677234 -81.23215889 523 21 0 502
"3560" "Virginia" "US" 38.29545894 -78.46525378 368 4 0 364
"3561" "Virginia" "US" 36.67878901 -77.56351439 933 16 0 917
"3562" "Virginia" "US" 36.76654925 -78.93512622 806 17 0 789
"3563" "Virginia" "US" 37.03513786 -76.35879121 2741 34 0 2707
"3564" "Virginia" "US" 37.7583355 -77.49464673 2394 54 0 2340
"3565" "Virginia" "US" 38.43542574 -78.87536254 3461 37 0 3424
"3566" "Virginia" "US" 37.53460572 -77.39326555 8265 251 0 8014
"3567" "Virginia" "US" 36.68542395 -79.87634026 1879 41 0 1838
"3568" "Virginia" "US" 38.35799465 -79.56124594 16 0 0 16
"3569" "Virginia" "US" 37.29186313 -77.29754684 612 9 0 603
"3570" "Virginia" "US" 36.90579348 -76.70842863 1029 28 0 1001
"3571" "Virginia" "US" 37.31156958 -76.76950618 1171 22 0 1149
"3572" "Virginia" "US" 38.26818502 -77.15852768 409 5 0 404
"3573" "Virginia" "US" 37.70965316 -77.09384941 283 5 0 278
"3574" "Virginia" "US" 37.71044922 -76.88689628 104 2 0 102
"3575" "Virginia" "US" 37.71889653 -76.46400482 239 1 0 238
"3576" "Virginia" "US" 36.70586667 -83.12606515 918 14 0 904
"3577" "Virginia" "US" 37.78258621 -79.44262866 351 2 0 349
"3578" "Virginia" "US" 39.08990083 -77.63481877 9980 142 0 9838
"3579" "Virginia" "US" 37.97850256 -77.96274807 523 8 0 515
"3580" "Virginia" "US" 36.94618528 -78.24133319 169 4 0 165
"3581" "Virginia" "US" 37.40021399 -79.19888138 2692 30 0 2662
"3582" "Virginia" "US" 38.41531222 -78.28220331 185 4 0 181
"3583" "Virginia" "US" 38.7464321 -77.48509905 2295 28 0 2267
"3584" "Virginia" "US" 38.77058531 -77.44399307 726 8 0 718
"3585" "Virginia" "US" 36.68212094 -79.86352771 694 24 0 670
"3586" "Virginia" "US" 37.44164146 -76.34098896 157 1 0 156
"3587" "Virginia" "US" 36.67882005 -78.36131056 1004 36 0 968
"3588" "Virginia" "US" 37.63191998 -76.55064617 165 11 0 154
"3589" "Virginia" "US" 37.17746986 -80.37868691 3884 15 0 3869
"3590" "Virginia" "US" 37.78790447 -78.88498513 182 3 0 179
"3591" "Virginia" "US" 37.50694406 -76.99828634 387 4 0 383
"3592" "Virginia" "US" 37.08166899 -76.51754109 3952 55 0 3897
"3593" "Virginia" "US" 36.89934014 -76.26420872 6423 89 0 6334
"3594" "Virginia" "US" 37.34062933 -75.87751591 349 31 0 318
"3595" "Virginia" "US" 37.89202088 -76.41949732 271 8 0 263
"3596" "Virginia" "US" 36.93357076 -82.62750411 81 0 0 81
"3597" "Virginia" "US" 37.1435975 -78.05065922 508 22 0 486
"3598" "Virginia" "US" 38.24530219 -78.015604 569 7 0 562
"3599" "Virginia" "US" 38.61807452 -78.48797204 582 32 0 550
"3600" "Virginia" "US" 36.6801638 -80.2865648 461 28 0 433
"3601" "Virginia" "US" 37.20530399 -77.39368102 1102 31 0 1071
"3602" "Virginia" "US" 36.81980341 -79.39731264 1732 22 0 1710
"3603" "Virginia" "US" 37.14259351 -76.35798148 140 2 0 138
"3604" "Virginia" "US" 36.85914825 -76.35971629 3188 71 0 3117
"3605" "Virginia" "US" 37.55016038 -77.91267882 456 6 0 450
"3606" "Virginia" "US" 37.22554789 -78.43597949 871 16 0 855
"3607" "Virginia" "US" 37.18497668 -77.22922187 1415 7 0 1408
"3608" "Virginia" "US" 38.70916224 -77.48713689 18105 235 0 17870
"3609" "Virginia" "US" 37.06474963 -80.71229738 674 12 0 662
"3610" "Virginia" "US" 37.12222899 -80.5602732 1150 3 0 1147
"3611" "Virginia" "US" 38.68295619 -78.15826963 83 2 0 81
"3612" "Virginia" "US" 37.937575 -76.72920628 416 5 0 411
"3613" "Virginia" "US" 37.53255773 -77.47966921 6606 82 0 6524
"3614" "Virginia" "US" 37.26865804 -80.06396753 2904 33 0 2871
"3615" "Virginia" "US" 37.27791025 -79.96189766 4058 75 0 3983
"3616" "Virginia" "US" 37.81204314 -79.44605905 259 2 0 257
"3617" "Virginia" "US" 38.51006137 -78.87260325 2253 36 0 2217
"3618" "Virginia" "US" 36.9302832 -82.10095486 789 9 0 780
"3619" "Virginia" "US" 37.2836193 -80.06219455 878 22 0 856
"3620" "Virginia" "US" 36.71466456 -82.60171704 766 14 0 752
"3621" "Virginia" "US" 38.85905135 -78.56813762 1361 62 0 1299
"3622" "Virginia" "US" 36.84455636 -81.53344948 1036 35 0 1001
"3623" "Virginia" "US" 36.72231125 -77.10642712 985 40 0 945
"3624" "Virginia" "US" 38.18574462 -77.655399 3109 58 0 3051
"3625" "Virginia" "US" 38.41758738 -77.45917053 3279 22 0 3257
"3626" "Virginia" "US" 38.15965544 -79.05979937 694 13 0 681
"3627" "Virginia" "US" 36.70155394 -76.63603554 2755 80 0 2675
"3628" "Virginia" "US" 37.11781893 -76.88450012 171 5 0 166
"3629" "Virginia" "US" 36.92432914 -77.25791182 667 13 0 654
"3630" "Virginia" "US" 37.12191123 -81.56685568 1047 7 0 1040
"3631" "Virginia" "US" 36.73285734 -76.04566934 10660 113 0 10547
"3632" "Virginia" "US" 38.90847745 -78.20280433 814 26 0 788
"3633" "Virginia" "US" 36.72341572 -81.95666289 1721 31 0 1690
"3634" "Virginia" "US" 38.06451466 -78.90293905 618 5 0 613
"3635" "Virginia" "US" 38.11021557 -76.80213247 419 7 0 412
"3636" "Virginia" "US" 37.28131268 -76.70905141 287 8 0 279
"3637" "Virginia" "US" 39.17054517 -78.17325058 996 4 0 992
"3638" "Virginia" "US" 36.9746148 -82.62410519 1202 49 0 1153
"3639" "Virginia" "US" 36.91582035 -81.07834059 666 7 0 659
"3640" "Virginia" "US" 37.24374789 -76.54412815 889 9 0 880
"3641" "Washington" "US" 46.98299757 -118.5601734 1336 12 0 1324
"3642" "Washington" "US" 46.18894415 -117.2022851 646 12 0 634
"3643" "Washington" "US" 46.23946995 -119.5120834 7907 141 0 7766
"3644" "Washington" "US" 47.87046092 -120.6173956 2348 22 0 2326
"3645" "Washington" "US" 48.04754642 -123.9226319 457 3 0 454
"3646" "Washington" "US" 45.77568046 -122.4829204 8375 115 0 8260
"3647" "Washington" "US" 46.29442881 -117.9051983 37 2 0 35
"3648" "Washington" "US" 46.19074721 -122.6782231 1374 8 0 1366
"3649" "Washington" "US" 47.7361335 -119.692937 1353 11 0 1342
"3650" "Washington" "US" 48.4711431 -118.5154041 72 1 0 71
"3651" "Washington" "US" 46.53351425 -118.9018212 6420 72 0 6348
"3652" "Washington" "US" 46.43197502 -117.5454032 53 0 0 53
"3653" "Washington" "US" 47.20753737 -119.4500749 4103 33 0 4070
"3654" "Washington" "US" 47.14003705 -123.7820567 1007 17 0 990
"3655" "Washington" "US" 48.14713305 -122.5216407 621 12 0 609
"3656" "Washington" "US" 47.75003077 -123.5609704 161 1 0 160
"3657" "Washington" "US" 47.49137892 -121.8346131 43304 866 0 42438
"3658" "Washington" "US" 47.63479026 -122.6436061 2414 30 0 2384
"3659" "Washington" "US" 47.12521214 -120.679439 912 23 0 889
"3660" "Washington" "US" 45.87325839 -120.7913598 263 3 0 260
"3661" "Washington" "US" 46.57756476 -122.3925769 1171 16 0 1155
"3662" "Washington" "US" 47.57705241 -118.4194388 163 3 0 160
"3663" "Washington" "US" 47.35007586 -123.1863685 746 11 0 735
"3664" "Washington" "US" 48.54855019 -119.7387224 1240 11 0 1229
"3665" "Washington" "US" 46.55418369 -123.7285716 259 3 0 256
"3666" "Washington" "US" 48.53234021 -117.2741804 232 1 0 231
"3667" "Washington" "US" 47.03892768 -122.1405958 16378 273 0 16105
"3668" "Washington" "US" 48.60182783 -122.96745 61 0 0 61
"3669" "Washington" "US" 48.48171488 -121.766131 1977 26 0 1951
"3670" "Washington" "US" 46.02408726 -121.9164403 102 1 0 101
"3671" "Washington" "US" 48.04615983 -121.7170703 14260 276 0 13984
"3672" "Washington" "US" 47.62113146 -117.4046494 16408 247 0 16161
"3673" "Washington" "US" 48.40035475 -117.8542701 631 7 0 624
"3674" "Washington" "US" 46.9291895 -122.8290656 2944 46 0 2898
"3675" "Washington" "US" 46.2918004 -123.4250831 32 0 0 32
"3676" "Washington" "US" 46.23040051 -118.4775539 2161 23 0 2138
"3677" "Washington" "US" 48.82227976 -121.7490018 2343 53 0 2290
"3678" "Washington" "US" 46.90022523 -117.5241763 2325 24 0 2301
"3679" "Washington" "US" 46.45738486 -120.7380126 13564 295 0 13269
"3680" "West Virginia" "US" 39.1307219 -80.00350858 396 4 0 392
"3681" "West Virginia" "US" 39.46704621 -78.02414609 3081 23 0 3058
"3682" "West Virginia" "US" 38.01974191 -81.69888019 636 13 0 623
"3683" "West Virginia" "US" 38.70036159 -80.72011184 114 0 0 114
"3684" "West Virginia" "US" 40.27367263 -80.57915332 625 8 0 617
"3685" "West Virginia" "US" 38.42424062 -82.23855912 2829 56 0 2773
"3686" "West Virginia" "US" 38.84315422 -81.11934872 74 0 0 74
"3687" "West Virginia" "US" 38.46231092 -81.07652217 107 3 0 104
"3688" "West Virginia" "US" 39.27057157 -80.70671527 120 3 0 117
"3689" "West Virginia" "US" 38.02974928 -81.08286634 1131 34 0 1097
"3690" "West Virginia" "US" 38.9251277 -80.85952723 202 0 0 202
"3691" "West Virginia" "US" 39.10314817 -79.19440518 332 9 0 323
"3692" "West Virginia" "US" 37.9463652 -80.45335881 475 6 0 469
"3693" "West Virginia" "US" 39.32103553 -78.60826476 313 3 0 310
"3694" "West Virginia" "US" 40.51943859 -80.57461608 663 4 0 659
"3695" "West Virginia" "US" 39.00683177 -78.85855301 258 1 0 257
"3696" "West Virginia" "US" 39.2853852 -80.37919577 1320 20 0 1300
"3697" "West Virginia" "US" 38.84263974 -81.68148753 693 27 0 666
"3698" "West Virginia" "US" 39.30776166 -77.86014147 1309 16 0 1293
"3699" "West Virginia" "US" 38.33860077 -81.52857054 5589 142 0 5447
"3700" "West Virginia" "US" 38.9947249 -80.49988181 236 2 0 234
"3701" "West Virginia" "US" 38.172154 -82.07017953 416 3 0 413
"3702" "West Virginia" "US" 37.8299889 -81.93528571 1034 51 0 983
"3703" "West Virginia" "US" 39.50984542 -80.24244659 849 7 0 842
"3704" "West Virginia" "US" 39.86064362 -80.66591062 1154 24 0 1130
"3705" "West Virginia" "US" 38.77071799 -82.02524219 449 8 0 441
"3706" "West Virginia" "US" 37.38002939 -81.65083669 620 1 0 619
"3707" "West Virginia" "US" 37.40481169 -81.11023142 1317 37 0 1280
"3708" "West Virginia" "US" 39.41561583 -78.94104895 1197 15 0 1182
"3709" "West Virginia" "US" 37.73048351 -82.13338365 980 15 0 965
"3710" "West Virginia" "US" 39.63218457 -80.04766838 3284 7 0 3277
"3711" "West Virginia" "US" 37.56274716 -80.54577965 372 9 0 363
"3712" "West Virginia" "US" 39.55439028 -78.26311676 270 1 0 269
"3713" "West Virginia" "US" 38.29617706 -80.79759588 335 5 0 330
"3714" "West Virginia" "US" 40.0955451 -80.62203992 1496 16 0 1480
"3715" "West Virginia" "US" 38.68314479 -79.35084086 103 1 0 102
