"Province_State" "Country_Region" "Confirmed" "Deaths" "Recovered" "Active"
"2261" "Missouri" "US" 1496 11 0 1485
"2262" "Missouri" "US" 2101 34 0 2067
"2263" "Missouri" "US" 1758 27 0 1731
"2264" "Missouri" "US" 699 10 0 689
"2265" "Missouri" "US" 4052 57 0 3995
"2266" "Missouri" "US" 1433 19 0 1414
"2267" "Missouri" "US" 0 0 0 0
"2268" "Missouri" "US" 1223 24 0 1199
"2269" "Missouri" "US" 1793 9 0 1784
"2270" "Missouri" "US" 1917 41 0 1876
"2271" "Missouri" "US" 718 8 0 710
"2272" "Missouri" "US" 2669 44 0 2625
"2273" "Missouri" "US" 127 1 0 126
"2274" "Missouri" "US" 1196 24 0 1172
"2275" "Montana" "US" 814 8 0 806
"2276" "Montana" "US" 2165 69 0 2096
"2277" "Montana" "US" 619 23 0 596
"2278" "Montana" "US" 328 1 0 327
"2279" "Montana" "US" 719 8 0 711
"2280" "Montana" "US" 137 5 0 132
"2281" "Montana" "US" 6887 119 0 6768
"2282" "Montana" "US" 404 5 0 399
"2283" "Montana" "US" 1032 11 0 1021
"2284" "Montana" "US" 149 5 0 144
"2285" "Montana" "US" 955 27 0 928
"2286" "Montana" "US" 880 9 0 871
"2287" "Montana" "US" 271 2 0 269
"2288" "Montana" "US" 908 15 0 893
"2289" "Montana" "US" 9277 60 0 9217
"2290" "Montana" "US" 10089 39 0 10050
"2291" "Montana" "US" 73 2 0 71
"2292" "Montana" "US" 1363 24 0 1339
"2293" "Montana" "US" 47 0 0 47
"2294" "Montana" "US" 176 2 0 174
"2295" "Montana" "US" 1748 34 0 1714
"2296" "Montana" "US" 850 4 0 846
"2297" "Montana" "US" 79 0 0 79
"2298" "Montana" "US" 1624 18 0 1606
"2299" "Montana" "US" 5286 42 0 5244
"2300" "Montana" "US" 101 1 0 100
"2301" "Montana" "US" 1200 9 0 1191
"2302" "Montana" "US" 557 3 0 554
"2303" "Montana" "US" 149 0 0 149
"2304" "Montana" "US" 114 7 0 107
"2305" "Montana" "US" 197 0 0 197
"2306" "Montana" "US" 6888 58 0 6830
"2307" "Montana" "US" 274 7 0 267
"2308" "Montana" "US" 937 7 0 930
"2309" "Montana" "US" 11 1 0 10
"2310" "Montana" "US" 444 14 0 430
"2311" "Montana" "US" 398 3 0 395
"2312" "Montana" "US" 104 5 0 99
"2313" "Montana" "US" 825 5 0 820
"2314" "Montana" "US" 127 2 0 125
"2315" "Montana" "US" 2295 26 0 2269
"2316" "Montana" "US" 920 12 0 908
"2317" "Montana" "US" 1406 51 0 1355
"2318" "Montana" "US" 1055 28 0 1027
"2319" "Montana" "US" 510 5 0 505
"2320" "Montana" "US" 367 5 0 362
"2321" "Montana" "US" 3214 57 0 3157
"2322" "Montana" "US" 581 8 0 573
"2323" "Montana" "US" 321 6 0 315
"2324" "Montana" "US" 328 5 0 323
"2325" "Montana" "US" 677 8 0 669
"2326" "Montana" "US" 47 1 0 46
"2327" "Montana" "US" 0 0 0 0
"2328" "Montana" "US" 685 9 0 676
"2329" "Montana" "US" 151 6 0 145
"2330" "Montana" "US" 113 5 0 108
"2331" "Montana" "US" 14448 170 0 14278
"2332" "Nebraska" "US" 2406 36 0 2370
"2333" "Nebraska" "US" 438 4 0 434
"2334" "Nebraska" "US" 18 0 0 18
"2335" "Nebraska" "US" 26 0 0 26
"2336" "Nebraska" "US" 17 0 0 17
"2337" "Nebraska" "US" 444 4 0 440
"2338" "Nebraska" "US" 814 8 0 806
"2339" "Nebraska" "US" 163 3 0 160
"2340" "Nebraska" "US" 210 2 0 208
"2341" "Nebraska" "US" 4484 52 0 4432
"2342" "Nebraska" "US" 534 10 0 524
"2343" "Nebraska" "US" 737 10 0 727
"2344" "Nebraska" "US" 1874 13 0 1861
"2345" "Nebraska" "US" 570 10 0 560
"2346" "Nebraska" "US" 395 3 0 392
"2347" "Nebraska" "US" 256 6 0 250
"2348" "Nebraska" "US" 782 12 0 770
"2349" "Nebraska" "US" 584 11 0 573
"2350" "Nebraska" "US" 1477 19 0 1458
"2351" "Nebraska" "US" 878 9 0 869
"2352" "Nebraska" "US" 693 14 0 679
"2353" "Nebraska" "US" 3565 56 0 3509
"2354" "Nebraska" "US" 567 18 0 549
"2355" "Nebraska" "US" 2587 25 0 2562
"2356" "Nebraska" "US" 77 0 0 77
"2357" "Nebraska" "US" 497 7 0 490
"2358" "Nebraska" "US" 4015 42 0 3973
"2359" "Nebraska" "US" 56514 541 0 55973
"2360" "Nebraska" "US" 120 4 0 116
"2361" "Nebraska" "US" 426 7 0 419
"2362" "Nebraska" "US" 214 3 0 211
"2363" "Nebraska" "US" 164 1 0 163
"2364" "Nebraska" "US" 382 4 0 378
"2365" "Nebraska" "US" 1899 13 0 1886
"2366" "Nebraska" "US" 97 1 0 96
"2367" "Nebraska" "US" 128 3 0 125
"2368" "Nebraska" "US" 167 4 0 163
"2369" "Nebraska" "US" 23 3 0 20
"2370" "Nebraska" "US" 179 2 0 177
"2371" "Nebraska" "US" 6118 101 0 6017
"2372" "Nebraska" "US" 767 15 0 752
"2373" "Nebraska" "US" 184 0 0 184
"2374" "Nebraska" "US" 55 0 0 55
"2375" "Nebraska" "US" 183 2 0 181
"2376" "Nebraska" "US" 695 13 0 682
"2377" "Nebraska" "US" 48 2 0 46
"2378" "Nebraska" "US" 480 13 0 467
"2379" "Nebraska" "US" 574 1 0 573
"2380" "Nebraska" "US" 578 5 0 573
"2381" "Nebraska" "US" 592 4 0 588
"2382" "Nebraska" "US" 622 2 0 620
"2383" "Nebraska" "US" 38 0 0 38
"2384" "Nebraska" "US" 348 5 0 343
"2385" "Nebraska" "US" 730 7 0 723
"2386" "Nebraska" "US" 24046 132 0 23914
"2387" "Nebraska" "US" 3156 37 0 3119
"2388" "Nebraska" "US" 69 0 0 69
"2389" "Nebraska" "US" 37 0 0 37
"2390" "Nebraska" "US" 3880 40 0 3840
"2391" "Nebraska" "US" 22 0 0 22
"2392" "Nebraska" "US" 630 11 0 619
"2393" "Nebraska" "US" 430 12 0 418
"2394" "Nebraska" "US" 357 9 0 348
"2395" "Nebraska" "US" 520 10 0 510
"2396" "Nebraska" "US" 316 1 0 315
"2397" "Nebraska" "US" 1066 2 0 1064
"2398" "Nebraska" "US" 172 1 0 171
"2399" "Nebraska" "US" 244 11 0 233
"2400" "Nebraska" "US" 801 8 0 793
"2401" "Nebraska" "US" 554 19 0 535
"2402" "Nebraska" "US" 3601 43 0 3558
"2403" "Nebraska" "US" 357 9 0 348
"2404" "Nebraska" "US" 1023 5 0 1018
"2405" "Nebraska" "US" 550 15 0 535
"2406" "Nebraska" "US" 100 2 0 98
"2407" "Nebraska" "US" 1791 3 0 1788
"2408" "Nebraska" "US" 16805 79 0 16726
"2409" "Nebraska" "US" 1929 10 0 1919
"2410" "Nebraska" "US" 3084 69 0 3015
"2411" "Nebraska" "US" 1193 23 0 1170
"2412" "Nebraska" "US" 395 11 0 384
"2413" "Nebraska" "US" 157 4 0 153
"2414" "Nebraska" "US" 28 0 0 28
"2415" "Nebraska" "US" 334 8 0 326
"2416" "Nebraska" "US" 405 3 0 402
"2417" "Nebraska" "US" 48 0 0 48
"2418" "Nebraska" "US" 720 9 0 711
"2419" "Nebraska" "US" 1295 6 0 1289
"2420" "Nebraska" "US" 268 3 0 265
"2421" "Nebraska" "US" 1717 17 0 1700
"2422" "Nebraska" "US" 898 6 0 892
"2423" "Nebraska" "US" 283 4 0 279
"2424" "Nebraska" "US" 28 0 0 28
"2425" "Nebraska" "US" 1284 8 0 1276
"2426" "Nevada" "US" 5292 80 0 5212
"2427" "Nevada" "US" 1583 42 0 1541
"2428" "Nevada" "US" 189730 2610 0 187120
"2429" "Nevada" "US" 2147 25 0 2122
"2430" "Nevada" "US" 4019 40 0 3979
"2431" "Nevada" "US" 34 0 0 34
"2432" "Nevada" "US" 42 0 0 42
"2433" "Nevada" "US" 901 11 0 890
"2434" "Nevada" "US" 403 8 0 395
"2435" "Nevada" "US" 298 1 0 297
"2436" "Nevada" "US" 2336 45 0 2291
"2437" "Nevada" "US" 214 4 0 210
"2438" "Nevada" "US" 2209 49 0 2160
"2439" "Nevada" "US" 849 13 0 836
"2440" "Nevada" "US" 68 2 0 66
"2441" "Nevada" "US" 0 0 0 0
"2442" "Nevada" "US" 38036 533 0 37503
"2443" "Nevada" "US" 408 4 0 404
"2444" "New Hampshire" "US" 2229 69 0 2160
"2445" "New Hampshire" "US" 1057 4 0 1053
"2446" "New Hampshire" "US" 1589 7 0 1582
"2447" "New Hampshire" "US" 812 18 0 794
"2448" "New Hampshire" "US" 1368 9 0 1359
"2449" "New Hampshire" "US" 20580 479 0 20101
"2450" "New Hampshire" "US" 5509 81 0 5428
"2451" "New Hampshire" "US" 12565 158 0 12407
"2452" "New Hampshire" "US" 4271 38 0 4233
"2453" "New Hampshire" "US" 632 6 0 626
"2454" "New Hampshire" "US" 988 0 0 988
"2455" "New Jersey" "US" 17096 388 0 16708
"2456" "New Jersey" "US" 56890 2376 0 54514
"2457" "New Jersey" "US" 26167 652 0 25515
"2458" "New Jersey" "US" 34601 892 0 33709
"2459" "New Jersey" "US" 5099 147 0 4952
"2460" "New Jersey" "US" 10452 251 0 10201
"2461" "New Jersey" "US" 55454 2429 0 53025
"2462" "New Jersey" "US" 18062 430 0 17632
"2463" "New Jersey" "US" 52036 1750 0 50286
"2464" "New Jersey" "US" 4714 141 0 4573
"2465" "New Jersey" "US" 21515 758 0 20757
"2466" "New Jersey" "US" 53218 1757 0 51461
"2467" "New Jersey" "US" 39698 1101 0 38597
"2468" "New Jersey" "US" 26149 994 0 25155
"2469" "New Jersey" "US" 40548 1461 0 39087
"2470" "New Jersey" "US" 45642 1510 0 44132
"2471" "New Jersey" "US" 3610 117 0 3493
"2472" "New Jersey" "US" 16772 693 0 16079
"2473" "New Jersey" "US" 6027 228 0 5799
"2474" "New Jersey" "US" 1485 0 0 1485
"2475" "New Jersey" "US" 44664 1593 0 43071
"2476" "New Jersey" "US" 4929 186 0 4743
"2477" "New Mexico" "US" 44442 644 0 43798
"2478" "New Mexico" "US" 64 3 0 61
"2479" "New Mexico" "US" 7533 107 0 7426
"2480" "New Mexico" "US" 2415 80 0 2335
"2481" "New Mexico" "US" 595 26 0 569
"2482" "New Mexico" "US" 4340 52 0 4288
"2483" "New Mexico" "US" 112 0 0 112
"2484" "New Mexico" "US" 18892 302 0 18590
"2485" "New Mexico" "US" 5184 82 0 5102
"2486" "New Mexico" "US" 1094 18 0 1076
"2487" "New Mexico" "US" 301 6 0 295
"2488" "New Mexico" "US" 8 0 0 8
"2489" "New Mexico" "US" 276 8 0 268
"2490" "New Mexico" "US" 7297 99 0 7198
"2491" "New Mexico" "US" 1153 13 0 1140
"2492" "New Mexico" "US" 346 1 0 345
"2493" "New Mexico" "US" 2505 45 0 2460
"2494" "New Mexico" "US" 10528 365 0 10163
"2495" "New Mexico" "US" 133 4 0 129
"2496" "New Mexico" "US" 2400 43 0 2357
"2497" "New Mexico" "US" 363 8 0 355
"2498" "New Mexico" "US" 2677 45 0 2632
"2499" "New Mexico" "US" 1625 35 0 1590
"2500" "New Mexico" "US" 11503 314 0 11189
"2501" "New Mexico" "US" 954 5 0 949
"2502" "New Mexico" "US" 9033 145 0 8888
"2503" "New Mexico" "US" 8073 87 0 7986
"2504" "New Mexico" "US" 617 39 0 578
"2505" "New Mexico" "US" 1002 46 0 956
"2506" "New Mexico" "US" 1262 42 0 1220
"2507" "New Mexico" "US" 527 8 0 519
"2508" "New Mexico" "US" 3431 0 0 3431
"2509" "New Mexico" "US" 201 7 0 194
"2510" "New Mexico" "US" 5271 70 0 5201
"2511" "New York" "US" 14196 231 0 13965
"2512" "New York" "US" 2123 75 0 2048
"2513" "New York" "US" 95878 5195 0 90683
"2514" "New York" "US" 9844 227 0 9617
"2515" "New York" "US" 3040 57 0 2983
"2516" "New York" "US" 3848 50 0 3798
"2517" "New York" "US" 4708 36 0 4672
"2518" "New York" "US" 5139 103 0 5036
"2519" "New York" "US" 1502 31 0 1471
"2520" "New York" "US" 1681 12 0 1669
"2521" "New York" "US" 2060 65 0 1995
"2522" "New York" "US" 2435 46 0 2389
"2523" "New York" "US" 889 14 0 875
"2524" "New York" "US" 14471 273 0 14198
"2525" "New York" "US" 47549 1293 0 46256
"2526" "New York" "US" 847 16 0 831
"2527" "New York" "US" 924 9 0 915
"2528" "New York" "US" 1704 42 0 1662
"2529" "New York" "US" 3305 80 0 3225
"2530" "New York" "US" 1741 37 0 1704
"2531" "New York" "US" 132 1 0 131
"2532" "New York" "US" 3038 35 0 3003
"2533" "New York" "US" 2493 16 0 2477
"2534" "New York" "US" 139496 7895 0 131601
"2535" "New York" "US" 1216 20 0 1196
"2536" "New York" "US" 2371 31 0 2340
"2537" "New York" "US" 2807 73 0 2734
"2538" "New York" "US" 40293 679 0 39614
"2539" "New York" "US" 1883 63 0 1820
"2540" "New York" "US" 102584 2482 0 100102
"2541" "New York" "US" 68604 3384 0 65220
"2542" "New York" "US" 10600 214 0 10386
"2543" "New York" "US" 14878 300 0 14578
"2544" "New York" "US" 25057 496 0 24561
"2545" "New York" "US" 4197 75 0 4122
"2546" "New York" "US" 26260 628 0 25632
"2547" "New York" "US" 1702 65 0 1637
"2548" "New York" "US" 4274 55 0 4219
"2549" "New York" "US" 1410 20 0 1390
"2550" "New York" "US" 0 159 0 -159
"2551" "New York" "US" 5750 68 0 5682
"2552" "New York" "US" 142648 7652 0 134996
"2553" "New York" "US" 5714 93 0 5621
"2554" "New York" "US" 40659 1337 0 39322
"2555" "New York" "US" 29827 790 0 29037
"2556" "New York" "US" 7753 53 0 7700
"2557" "New York" "US" 7453 108 0 7345
"2558" "New York" "US" 742 5 0 737
"2559" "New York" "US" 644 10 0 634
"2560" "New York" "US" 1019 44 0 975
"2561" "New York" "US" 2937 49 0 2888
"2562" "New York" "US" 4150 127 0 4023
"2563" "New York" "US" 113943 2453 0 111490
"2564" "New York" "US" 3488 48 0 3440
"2565" "New York" "US" 1999 54 0 1945
"2566" "New York" "US" 2396 18 0 2378
"2567" "New York" "US" 6835 167 0 6668
"2568" "New York" "US" 32 99 0 -67
"2569" "New York" "US" 1682 33 0 1649
"2570" "New York" "US" 1205 19 0 1186
"2571" "New York" "US" 3277 46 0 3231
"2572" "New York" "US" 77731 1730 0 76001
"2573" "New York" "US" 1837 32 0 1805
"2574" "New York" "US" 692 14 0 678
"2575" "North Carolina" "US" 11815 164 0 11651
"2576" "North Carolina" "US" 3058 38 0 3020
"2577" "North Carolina" "US" 736 3 0 733
"2578" "North Carolina" "US" 1634 36 0 1598
"2579" "North Carolina" "US" 1470 27 0 1443
"2580" "North Carolina" "US" 1552 16 0 1536
"2581" "North Carolina" "US" 3194 61 0 3133
"2582" "North Carolina" "US" 1349 27 0 1322
"2583" "North Carolina" "US" 2144 26 0 2118
"2584" "North Carolina" "US" 5204 78 0 5126
"2585" "North Carolina" "US" 10843 198 0 10645
"2586" "North Carolina" "US" 6973 86 0 6887
"2587" "North Carolina" "US" 13097 164 0 12933
"2588" "North Carolina" "US" 6788 31 0 6757
"2589" "North Carolina" "US" 359 5 0 354
"2590" "North Carolina" "US" 3143 17 0 3126
"2591" "North Carolina" "US" 1356 10 0 1346
"2592" "North Carolina" "US" 12845 194 0 12651
"2593" "North Carolina" "US" 3145 67 0 3078
"2594" "North Carolina" "US" 1522 16 0 1506
"2595" "North Carolina" "US" 953 20 0 933
"2596" "North Carolina" "US" 490 5 0 485
"2597" "North Carolina" "US" 7883 156 0 7727
"2598" "North Carolina" "US" 4244 90 0 4154
"2599" "North Carolina" "US" 5935 88 0 5847
"2600" "North Carolina" "US" 16065 145 0 15920
"2601" "North Carolina" "US" 802 11 0 791
"2602" "North Carolina" "US" 1285 5 0 1280
"2603" "North Carolina" "US" 10337 96 0 10241
"2604" "North Carolina" "US" 2465 14 0 2451
"2605" "North Carolina" "US" 4639 81 0 4558
"2606" "North Carolina" "US" 16583 145 0 16438
"2607" "North Carolina" "US" 3540 82 0 3458
"2608" "North Carolina" "US" 23205 235 0 22970
"2609" "North Carolina" "US" 3691 39 0 3652
"2610" "North Carolina" "US" 18008 262 0 17746
"2611" "North Carolina" "US" 416 12 0 404
"2612" "North Carolina" "US" 473 11 0 462
"2613" "North Carolina" "US" 4096 68 0 4028
"2614" "North Carolina" "US" 1676 34 0 1642
"2615" "North Carolina" "US" 28475 341 0 28134
"2616" "North Carolina" "US" 3414 57 0 3357
"2617" "North Carolina" "US" 6753 101 0 6652
"2618" "North Carolina" "US" 2650 72 0 2578
"2619" "North Carolina" "US" 6276 91 0 6185
"2620" "North Carolina" "US" 1541 52 0 1489
"2621" "North Carolina" "US" 3096 36 0 3060
"2622" "North Carolina" "US" 465 6 0 459
"2623" "North Carolina" "US" 11035 110 0 10925
"2624" "North Carolina" "US" 2597 18 0 2579
"2625" "North Carolina" "US" 13088 121 0 12967
"2626" "North Carolina" "US" 464 16 0 448
"2627" "North Carolina" "US" 4059 44 0 4015
"2628" "North Carolina" "US" 3812 80 0 3732
"2629" "North Carolina" "US" 6341 40 0 6301
"2630" "North Carolina" "US" 1788 12 0 1776
"2631" "North Carolina" "US" 968 20 0 948
"2632" "North Carolina" "US" 1620 26 0 1594
"2633" "North Carolina" "US" 3612 39 0 3573
"2634" "North Carolina" "US" 71437 618 0 70819
"2635" "North Carolina" "US" 949 10 0 939
"2636" "North Carolina" "US" 2260 48 0 2212
"2637" "North Carolina" "US" 5720 80 0 5640
"2638" "North Carolina" "US" 6759 124 0 6635
"2639" "North Carolina" "US" 10720 97 0 10623
"2640" "North Carolina" "US" 1218 27 0 1191
"2641" "North Carolina" "US" 10448 82 0 10366
"2642" "North Carolina" "US" 5682 68 0 5614
"2643" "North Carolina" "US" 612 5 0 607
"2644" "North Carolina" "US" 2130 59 0 2071
"2645" "North Carolina" "US" 3257 22 0 3235
"2646" "North Carolina" "US" 631 5 0 626
"2647" "North Carolina" "US" 1973 27 0 1946
"2648" "North Carolina" "US" 13084 69 0 13015
"2649" "North Carolina" "US" 923 14 0 909
"2650" "North Carolina" "US" 9276 146 0 9130
"2651" "North Carolina" "US" 3033 52 0 2981
"2652" "North Carolina" "US" 11148 142 0 11006
"2653" "North Carolina" "US" 5194 31 0 5163
"2654" "North Carolina" "US" 10624 189 0 10435
"2655" "North Carolina" "US" 5185 136 0 5049
"2656" "North Carolina" "US" 5381 69 0 5312
"2657" "North Carolina" "US" 2801 58 0 2743
"2658" "North Carolina" "US" 5029 92 0 4937
"2659" "North Carolina" "US" 2421 40 0 2381
"2660" "North Carolina" "US" 5200 92 0 5108
"2661" "North Carolina" "US" 830 8 0 822
"2662" "North Carolina" "US" 1174 11 0 1163
"2663" "North Carolina" "US" 199 4 0 195
"2664" "North Carolina" "US" 23 0 0 23
"2665" "North Carolina" "US" 14875 116 0 14759
"2666" "North Carolina" "US" 3070 69 0 3001
"2667" "North Carolina" "US" 51290 373 0 50917
"2668" "North Carolina" "US" 1202 11 0 1191
"2669" "North Carolina" "US" 573 16 0 557
"2670" "North Carolina" "US" 2964 20 0 2944
"2671" "North Carolina" "US" 8072 156 0 7916
"2672" "North Carolina" "US" 4499 80 0 4419
"2673" "North Carolina" "US" 6317 119 0 6198
"2674" "North Carolina" "US" 2799 28 0 2771
"2675" "North Carolina" "US" 1139 9 0 1130
"2676" "North Dakota" "US" 209 2 0 207
"2677" "North Dakota" "US" 1273 30 0 1243
"2678" "North Dakota" "US" 1004 17 0 987
"2679" "North Dakota" "US" 51 0 0 51
"2680" "North Dakota" "US" 619 20 0 599
"2681" "North Dakota" "US" 322 4 0 318
"2682" "North Dakota" "US" 201 1 0 200
"2683" "North Dakota" "US" 13870 179 0 13691
"2684" "North Dakota" "US" 20366 177 0 20189
"2685" "North Dakota" "US" 410 4 0 406
"2686" "North Dakota" "US" 709 32 0 677
"2687" "North Dakota" "US" 144 2 0 142
"2688" "North Dakota" "US" 361 7 0 354
"2689" "North Dakota" "US" 418 6 0 412
"2690" "North Dakota" "US" 399 10 0 389
"2691" "North Dakota" "US" 536 19 0 517
"2692" "North Dakota" "US" 214 0 0 214
"2693" "North Dakota" "US" 9412 69 0 9343
"2694" "North Dakota" "US" 178 7 0 171
"2695" "North Dakota" "US" 309 2 0 307
"2696" "North Dakota" "US" 275 4 0 271
"2697" "North Dakota" "US" 251 9 0 242
"2698" "North Dakota" "US" 495 16 0 479
"2699" "North Dakota" "US" 220 8 0 212
"2700" "North Dakota" "US" 546 19 0 527
"2701" "North Dakota" "US" 319 7 0 312
"2702" "North Dakota" "US" 1071 11 0 1060
"2703" "North Dakota" "US" 1142 30 0 1112
"2704" "North Dakota" "US" 1031 9 0 1022
"2705" "North Dakota" "US" 4724 92 0 4632
"2706" "North Dakota" "US" 1221 15 0 1206
"2707" "North Dakota" "US" 423 12 0 411
"2708" "North Dakota" "US" 149 2 0 147
"2709" "North Dakota" "US" 705 10 0 695
"2710" "North Dakota" "US" 500 22 0 478
"2711" "North Dakota" "US" 1511 28 0 1483
"2712" "North Dakota" "US" 583 12 0 571
"2713" "North Dakota" "US" 282 12 0 270
"2714" "North Dakota" "US" 1597 15 0 1582
"2715" "North Dakota" "US" 1989 25 0 1964
"2716" "North Dakota" "US" 411 5 0 406
"2717" "North Dakota" "US" 100 2 0 98
"2718" "North Dakota" "US" 623 11 0 612
"2719" "North Dakota" "US" 30 0 0 30
"2720" "North Dakota" "US" 4155 47 0 4108
"2721" "North Dakota" "US" 167 2 0 165
"2722" "North Dakota" "US" 3196 71 0 3125
"2723" "North Dakota" "US" 281 10 0 271
"2724" "North Dakota" "US" 933 17 0 916
"2725" "North Dakota" "US" 0 0 0 0
"2726" "North Dakota" "US" 1672 22 0 1650
"2727" "North Dakota" "US" 8633 178 0 8455
"2728" "North Dakota" "US" 407 8 0 399
"2729" "North Dakota" "US" 4069 33 0 4036
"2730" "Northern Mariana Islands" "US" 125 2 0 123
"2731" "Ohio" "US" 1561 15 0 1546
"2732" "Ohio" "US" 9064 119 0 8945
"2733" "Ohio" "US" 3089 38 0 3051
"2734" "Ohio" "US" 4203 66 0 4137
"2735" "Ohio" "US" 3399 9 0 3390
"2736" "Ohio" "US" 3942 59 0 3883
"2737" "Ohio" "US" 3609 38 0 3571
"2738" "Ohio" "US" 2776 15 0 2761
"2739" "Ohio" "US" 28128 211 0 27917
"2740" "Ohio" "US" 1333 14 0 1319
"2741" "Ohio" "US" 2222 24 0 2198
"2742" "Ohio" "US" 9945 248 0 9697
"2743" "Ohio" "US" 14109 93 0 14016
"2744" "Ohio" "US" 2622 40 0 2582
"2745" "Ohio" "US" 6651 122 0 6529
"2746" "Ohio" "US" 1867 17 0 1850
"2747" "Ohio" "US" 2931 64 0 2867
"2748" "Ohio" "US" 77359 955 0 76404
"2749" "Ohio" "US" 4409 87 0 4322
"2750" "Ohio" "US" 2982 68 0 2914
"2751" "Ohio" "US" 12994 73 0 12921
"2752" "Ohio" "US" 5508 112 0 5396
"2753" "Ohio" "US" 11278 79 0 11199
"2754" "Ohio" "US" 2075 29 0 2046
"2755" "Ohio" "US" 92060 700 0 91360
"2756" "Ohio" "US" 3062 41 0 3021
"2757" "Ohio" "US" 1823 25 0 1798
"2758" "Ohio" "US" 4522 54 0 4468
"2759" "Ohio" "US" 10822 127 0 10695
"2760" "Ohio" "US" 2244 24 0 2220
"2761" "Ohio" "US" 57384 425 0 56959
"2762" "Ohio" "US" 5120 85 0 5035
"2763" "Ohio" "US" 1929 32 0 1897
"2764" "Ohio" "US" 805 6 0 799
"2765" "Ohio" "US" 1985 47 0 1938
"2766" "Ohio" "US" 2413 18 0 2395
"2767" "Ohio" "US" 1516 22 0 1494
"2768" "Ohio" "US" 2121 62 0 2059
"2769" "Ohio" "US" 3804 38 0 3766
"2770" "Ohio" "US" 2411 37 0 2374
"2771" "Ohio" "US" 3784 64 0 3720
"2772" "Ohio" "US" 3170 22 0 3148
"2773" "Ohio" "US" 14319 126 0 14193
"2774" "Ohio" "US" 4005 48 0 3957
"2775" "Ohio" "US" 11812 127 0 11685
"2776" "Ohio" "US" 2728 28 0 2700
"2777" "Ohio" "US" 16771 200 0 16571
"2778" "Ohio" "US" 28506 555 0 27951
"2779" "Ohio" "US" 3214 27 0 3187
"2780" "Ohio" "US" 15983 325 0 15658
"2781" "Ohio" "US" 7080 111 0 6969
"2782" "Ohio" "US" 10435 121 0 10314
"2783" "Ohio" "US" 953 21 0 932
"2784" "Ohio" "US" 4112 84 0 4028
"2785" "Ohio" "US" 8392 73 0 8319
"2786" "Ohio" "US" 887 27 0 860
"2787" "Ohio" "US" 39479 382 0 39097
"2788" "Ohio" "US" 721 26 0 695
"2789" "Ohio" "US" 2081 4 0 2077
"2790" "Ohio" "US" 6134 39 0 6095
"2791" "Ohio" "US" 1118 35 0 1083
"2792" "Ohio" "US" 2651 34 0 2617
"2793" "Ohio" "US" 1326 20 0 1306
"2794" "Ohio" "US" 2067 17 0 2050
"2795" "Ohio" "US" 6677 50 0 6627
"2796" "Ohio" "US" 1536 16 0 1520
"2797" "Ohio" "US" 8251 103 0 8148
"2798" "Ohio" "US" 2966 31 0 2935
"2799" "Ohio" "US" 3504 70 0 3434
"2800" "Ohio" "US" 8277 104 0 8173
"2801" "Ohio" "US" 4996 87 0 4909
"2802" "Ohio" "US" 4000 59 0 3941
"2803" "Ohio" "US" 4887 52 0 4835
"2804" "Ohio" "US" 3893 49 0 3844
"2805" "Ohio" "US" 3907 20 0 3887
"2806" "Ohio" "US" 23061 379 0 22682
"2807" "Ohio" "US" 31089 650 0 30439
"2808" "Ohio" "US" 11711 286 0 11425
"2809" "Ohio" "US" 6716 160 0 6556
"2810" "Ohio" "US" 0 0 0 0
"2811" "Ohio" "US" 4041 23 0 4018
"2812" "Ohio" "US" 1882 43 0 1839
"2813" "Ohio" "US" 596 13 0 583
"2814" "Ohio" "US" 17737 128 0 17609
"2815" "Ohio" "US" 3385 39 0 3346
"2816" "Ohio" "US" 6386 157 0 6229
"2817" "Ohio" "US" 2573 57 0 2516
"2818" "Ohio" "US" 9360 151 0 9209
"2819" "Ohio" "US" 1829 46 0 1783
"2820" "Oklahoma" "US" 2235 15 0 2220
"2821" "Oklahoma" "US" 986 5 0 981
"2822" "Oklahoma" "US" 1445 3 0 1442
"2823" "Oklahoma" "US" 337 3 0 334
"2824" "Oklahoma" "US" 2168 23 0 2145
"2825" "Oklahoma" "US" 746 4 0 742
"2826" "Oklahoma" "US" 4541 40 0 4501
"2827" "Oklahoma" "US" 3099 41 0 3058
"2828" "Oklahoma" "US" 12333 57 0 12276
"2829" "Oklahoma" "US" 3851 19 0 3832
"2830" "Oklahoma" "US" 4327 21 0 4306
"2831" "Oklahoma" "US" 1262 7 0 1255
"2832" "Oklahoma" "US" 111 1 0 110
"2833" "Oklahoma" "US" 22062 171 0 21891
"2834" "Oklahoma" "US" 557 6 0 551
"2835" "Oklahoma" "US" 7981 78 0 7903
"2836" "Oklahoma" "US" 482 11 0 471
"2837" "Oklahoma" "US" 1626 7 0 1619
"2838" "Oklahoma" "US" 4707 72 0 4635
"2839" "Oklahoma" "US" 3368 38 0 3330
"2840" "Oklahoma" "US" 3456 46 0 3410
"2841" "Oklahoma" "US" 456 3 0 453
"2842" "Oklahoma" "US" 320 1 0 319
"2843" "Oklahoma" "US" 6000 46 0 5954
"2844" "Oklahoma" "US" 2735 20 0 2715
"2845" "Oklahoma" "US" 4470 39 0 4431
"2846" "Oklahoma" "US" 432 5 0 427
"2847" "Oklahoma" "US" 406 9 0 397
"2848" "Oklahoma" "US" 245 0 0 245
"2849" "Oklahoma" "US" 365 3 0 362
"2850" "Oklahoma" "US" 985 7 0 978
"2851" "Oklahoma" "US" 908 10 0 898
