"season","codex","hill_size_x","k.point","meter.value","gate.factor","wind.factor","id","training","place","gender","hill_size_y","team","type","date"
"202",2013,3750,140,125,1.8,7.56,9.36,"2013JP3750RL",0,"Almaty (KAZ)","Men",140,0,2,"2012-09-23"
"203",2013,3749,106,95,2,6.36,7,"2013JP3749RTRIA",1,"Almaty (KAZ)","Women",106,0,2,"2012-09-23"
"204",2013,3749,106,95,2,6.36,7,"2013JP3749RL",0,"Almaty (KAZ)","Women",106,0,2,"2012-09-23"
"205",2013,3748,140,125,1.8,7.56,9.36,"2013JP3748RTRIA",1,"Almaty (KAZ)","Men",140,0,2,"2012-09-22"
"206",2013,3748,140,125,1.8,7.56,9.36,"2013JP3748RL",0,"Almaty (KAZ)","Men",140,0,2,"2012-09-22"
"207",2013,3747,106,95,2,6.36,7,"2013JP3747RTRIA",1,"Almaty (KAZ)","Women",106,0,2,"2012-09-22"
"208",2013,3747,106,95,2,6.36,7,"2013JP3747RLT",1,"Almaty (KAZ)","Women",106,0,2,"2012-09-22"
"209",2013,3747,106,95,2,6.36,7,"2013JP3747RL",0,"Almaty (KAZ)","Women",106,0,2,"2012-09-22"
"210",2013,3733,131,120,1.8,8.82,10.44,"2013JP3733RLT",1,"Hakuba (JPN)","Men",131,0,2,"2012-08-24"
"211",2013,3733,131,120,1.8,8.82,10.44,"2013JP3733RLQ",0,"Hakuba (JPN)","Men",131,0,2,"2012-08-24"
"212",2013,3732,131,120,1.8,8.82,10.44,"2013JP3732RTRIA",1,"Hakuba (JPN)","Men",131,0,2,"2012-08-26"
"213",2013,3732,131,120,1.8,8.82,10.44,"2013JP3732RL",0,"Hakuba (JPN)","Men",131,0,2,"2012-08-26"
"214",2013,3731,131,120,1.8,8.82,10.44,"2013JP3731RTRIA",1,"Hakuba (JPN)","Men",131,0,2,"2012-08-25"
"215",2013,3731,131,120,1.8,8.82,10.44,"2013JP3731RL",0,"Hakuba (JPN)","Men",131,0,2,"2012-08-25"
"216",2013,3730,108,95,2,6.48,7.2,"2013JP3730RLT",1,"Hinterzarten (GER)","Men",108,0,2,"2012-08-17"
"217",2013,3730,108,95,2,6.48,7.2,"2013JP3730RLQ",0,"Hinterzarten (GER)","Men",108,0,2,"2012-08-17"
"218",2013,3729,108,95,2,6.48,7.2,"2013JP3729RTRIA",1,"Hinterzarten (GER)","Men",108,0,2,"2012-08-19"
"219",2013,3729,108,95,2,6.48,7.2,"2013JP3729RL",0,"Hinterzarten (GER)","Men",108,0,2,"2012-08-19"
"220",2013,3727,108,95,2,6.48,7.2,"2013JP3727RTRIA",1,"Hinterzarten (GER)","Mix",108,1,2,"2012-08-18"
"221",2013,3727,108,95,2,6.48,7.2,"2013JP3727RL",0,"Hinterzarten (GER)","Mix",108,1,2,"2012-08-18"
"222",2013,3726,108,95,2,6.48,7.2,"2013JP3726RTRIA",1,"Hinterzarten (GER)","Women",108,0,2,"2012-08-17"
"223",2013,3726,108,95,2,6.48,7.2,"2013JP3726RLT",1,"Hinterzarten (GER)","Women",108,0,2,"2012-08-17"
"224",2013,3726,108,95,2,6.48,7.2,"2013JP3726RL",0,"Hinterzarten (GER)","Women",108,0,2,"2012-08-17"
"225",2013,3724,132,120,1.8,8.82,10.44,"2013JP3724RTRIA",1,"Courchevel (FRA)","Men",132,0,2,"2012-08-15"
"226",2013,3724,132,120,1.8,8.82,10.44,"2013JP3724RLT",1,"Courchevel (FRA)","Men",132,0,2,"2012-08-15"
"227",2013,3724,132,120,1.8,8.82,10.44,"2013JP3724RLQ",0,"Courchevel (FRA)","Men",132,0,2,"2012-08-15"
"228",2013,3724,132,120,1.8,8.82,12.6,"2013JP3724RL",0,"Courchevel (FRA)","Men",132,0,2,"2012-08-15"
"229",2013,3723,96,90,2,5.76,6,"2013JP3723RTRIA",1,"Courchevel (FRA)","Women",96,0,2,"2012-08-15"
"230",2013,3723,96,90,2,5.76,6,"2013JP3723RLT",1,"Courchevel (FRA)","Women",96,0,2,"2012-08-15"
"231",2013,3723,96,90,2,5.76,6,"2013JP3723RL",0,"Courchevel (FRA)","Women",96,0,2,"2012-08-15"
"232",2013,3722,96,90,2,5.76,6,"2013JP3722RTRIA",1,"Courchevel (FRA)","Mix",96,1,2,"2012-08-14"
"233",2013,3722,96,90,2,5.76,6,"2013JP3722RLT",1,"Courchevel (FRA)","Mix",96,1,2,"2012-08-14"
"234",2013,3722,96,90,2,5.76,6,"2013JP3722RL",0,"Courchevel (FRA)","Mix",96,1,2,"2012-08-14"
"235",2013,3713,134,120,1.8,7.24,8.82,"2013JP3713RTRIA",1,"Wisla (POL)","Men",134,0,2,"2012-07-21"
"236",2013,3713,134,120,1.8,7.24,8.82,"2013JP3713RL",0,"Wisla (POL)","Men",134,0,2,"2012-07-21"
"237",2013,3712,134,120,1.8,7.24,8.82,"2013JP3712RTRIA",1,"Wisla (POL)","Men",134,1,2,"2012-07-20"
"238",2013,3712,134,120,1.8,7.24,8.82,"2013JP3712RL",0,"Wisla (POL)","Men",134,1,2,"2012-07-20"
"239",2013,3711,134,120,1.8,7.24,8.82,"2013JP3711RLT",1,"Wisla (POL)","Men",134,0,2,"2012-07-19"
"240",2013,3711,134,120,1.8,7.24,8.82,"2013JP3711RLQ",0,"Wisla (POL)","Men",134,0,2,"2012-07-19"
"241",2012,3061,140,125,1.8,7.56,10.8,"2012JP3061RLT",1,"Klingenthal (GER)","Men",140,0,2,"2011-10-02"
"242",2012,3061,140,125,1.8,7.56,10.8,"2012JP3061RLQ",0,"Klingenthal (GER)","Men",140,0,2,"2011-10-02"
"243",2012,3060,140,125,1.8,7.56,10.8,"2012JP3060RTRIA",1,"Klingenthal (GER)","Men",140,0,2,"2011-10-03"
"244",2012,3060,140,125,1.8,7.56,10.8,"2012JP3060RL",0,"Klingenthal (GER)","Men",140,0,2,"2011-10-03"
"245",2012,3057,94,85,2,5.64,5.8,"2012JP3057RLT",1,"Hinzenbach (AUT)","Men",94,0,2,"2011-09-30"
"246",2012,3057,94,85,2,5.64,5.8,"2012JP3057RLQ",0,"Hinzenbach (AUT)","Men",94,0,2,"2011-09-30"
"247",2012,3056,94,85,2,5.64,5.8,"2012JP3056RTRIA",1,"Hinzenbach (AUT)","Men",94,0,2,"2011-10-01"
"248",2012,3056,94,85,2,5.64,5.8,"2012JP3056RL",0,"Hinzenbach (AUT)","Men",94,0,2,"2011-10-01"
"249",2012,3045,140,125,1.8,7.56,9.36,"2012JP3045RTRIA",1,"Almaty (KAZ)","Men",140,0,2,"2011-08-30"
"250",2012,3045,140,125,1.8,7.56,9.36,"2012JP3045RLT",1,"Almaty (KAZ)","Men",140,0,2,"2011-08-30"
"251",2012,3045,140,125,1.8,7.56,9.36,"2012JP3045RL",0,"Almaty (KAZ)","Men",140,0,2,"2011-08-30"
"252",2012,3042,131,120,1.8,8.82,10.44,"2012JP3042RTRIA",1,"Hakuba (JPN)","Men",131,0,2,"2011-08-27"
"253",2012,3042,131,120,1.8,8.82,10.44,"2012JP3042RL",0,"Hakuba (JPN)","Men",131,0,2,"2011-08-27"
"254",2012,3041,131,120,1.8,8.82,10.44,"2012JP3041RTRIA",1,"Hakuba (JPN)","Men",131,0,2,"2011-08-26"
"255",2012,3041,131,120,1.8,8.82,10.44,"2012JP3041RL",0,"Hakuba (JPN)","Men",131,0,2,"2011-08-26"
"256",2012,3035,117,105,1.8,6.32,7.29,"2012JP3035RLT",1,"Einsiedeln (SUI)","Men",117,0,2,"2011-08-13"
"257",2012,3035,117,105,1.8,6.32,7.29,"2012JP3035RLQ",0,"Einsiedeln (SUI)","Men",117,0,2,"2011-08-13"
"258",2012,3034,117,105,1.8,6.32,7.29,"2012JP3034RL",0,"Einsiedeln (SUI)","Men",117,0,2,"2011-08-14"
"259",2012,3031,132,120,1.8,8.82,10.44,"2012JP3031RTRIA",1,"Courchevel (FRA)","Men",132,0,2,"2011-08-12"
"260",2012,3031,132,120,1.8,8.82,10.44,"2012JP3031RL",0,"Courchevel (FRA)","Men",132,0,2,"2011-08-12"
"261",2012,3030,132,120,1.8,8.82,10.44,"2012JP3030RLT",1,"Courchevel (FRA)","Men",132,0,2,"2011-08-11"
"262",2012,3030,132,120,1.8,8.82,10.44,"2012JP3030RLQ",0,"Courchevel (FRA)","Men",132,0,2,"2011-08-11"
"263",2012,3026,108,95,2,6.48,7.2,"2012JP3026RLT",1,"Hinterzarten (GER)","Men",108,0,2,"2011-08-05"
"264",2012,3026,108,95,2,6.48,7.2,"2012JP3026RLQ",0,"Hinterzarten (GER)","Men",108,0,2,"2011-08-05"
"265",2012,3025,108,95,2,6.48,7.2,"2012JP3025RTRIA",1,"Hinterzarten (GER)","Men",108,0,2,"2011-08-07"
"266",2012,3025,108,95,2,6.48,7.2,"2012JP3025RL",0,"Hinterzarten (GER)","Men",108,0,2,"2011-08-07"
"267",2012,3024,108,95,2,6.48,7.2,"2012JP3024RTRIA",1,"Hinterzarten (GER)","Men",108,1,2,"2011-08-06"
"268",2012,3024,108,95,2,6.48,7.2,"2012JP3024RL",0,"Hinterzarten (GER)","Men",108,1,2,"2011-08-06"
"269",2012,3015,134,120,1.8,7.24,8.82,"2012JP3015RLT",1,"Zakopane (POL)","Men",134,0,2,"2011-07-21"
"270",2012,3015,134,120,1.8,7.24,8.82,"2012JP3015RLQ",0,"Zakopane (POL)","Men",134,0,2,"2011-07-21"
"271",2012,3014,NA,NA,NA,NA,NA,"2012JP3014RTRIA",1,"Zakopane (POL)","Women",94,0,2,"2011-07-22"
"272",2012,3014,NA,NA,NA,NA,NA,"2012JP3014RLT",1,"Zakopane (POL)","Women",94,0,2,"2011-07-22"
"273",2012,3014,NA,NA,NA,NA,NA,"2012JP3014RL",0,"Zakopane (POL)","Women",94,0,2,"2011-07-22"
"274",2012,3013,134,120,1.8,7.24,8.82,"2012JP3013RTRIA",1,"Zakopane (POL)","Men",134,0,2,"2011-07-23"
"275",2012,3013,134,120,1.8,7.24,8.82,"2012JP3013RL",0,"Zakopane (POL)","Men",134,0,2,"2011-07-23"
"276",2012,3012,134,120,1.8,7.24,8.82,"2012JP3012RL",0,"Zakopane (POL)","Men",134,1,2,"2011-07-22"
"277",2012,3011,106,95,2,6.36,7,"2012JP3011RTRIA",1,"Szczyrk (POL)","Women",106,0,2,"2011-07-19"
"278",2012,3011,106,95,2,6.36,7,"2012JP3011RLT",1,"Szczyrk (POL)","Women",106,0,2,"2011-07-19"
"279",2012,3011,106,95,2,6.36,7,"2012JP3011RL",0,"Szczyrk (POL)","Women",106,0,2,"2011-07-19"
"280",2012,3010,106,95,2,6.36,7,"2012JP3010RLT",1,"Szczyrk (POL)","Men",106,0,2,"2011-07-19"
"281",2012,3010,106,95,2,6.36,7,"2012JP3010RLQ",0,"Szczyrk (POL)","Men",106,0,2,"2011-07-19"
"282",2012,3009,106,95,2,6.36,7,"2012JP3009RTRIA",1,"Szczyrk (POL)","Men",106,0,2,"2011-07-20"
"283",2012,3009,106,95,2,6.36,7,"2012JP3009RL",0,"Szczyrk (POL)","Men",106,0,2,"2011-07-20"
"284",2012,3006,134,120,1.8,7.24,8.82,"2012JP3006RLT",1,"Wisla (POL)","Men",134,0,2,"2011-07-16"
"285",2012,3006,134,120,1.8,7.24,8.82,"2012JP3006RLQ",0,"Wisla (POL)","Men",134,0,2,"2011-07-16"
"286",2012,3005,134,120,1.8,7.24,8.82,"2012JP3005RTRIA",1,"Wisla (POL)","Men",134,0,2,"2011-07-17"
"287",2012,3005,134,120,1.8,7.24,8.82,"2012JP3005RL",0,"Wisla (POL)","Men",134,0,2,"2011-07-17"
"288",2011,3175,134,120,1.8,5.22,8.82,"2011JP3175RLT",1,"Liberec (CZE)","Men",140,0,2,"2010-09-30"
"289",2011,3175,134,120,1.8,5.22,8.82,"2011JP3175RLQ",0,"Liberec (CZE)","Men",140,0,2,"2010-09-30"
"290",2011,3166,134,120,1.8,7.24,8.82,"2011JP3166RLT",1,"Wisla (POL)","Men",134,0,2,"2010-08-19"
"291",2011,3166,134,120,1.8,7.24,8.82,"2011JP3166RLQ",0,"Wisla (POL)","Men",134,0,2,"2010-08-19"
"292",2011,3151,131,120,1.8,8.82,10.44,"2011JP3151RLT",1,"Hakuba (JPN)","Men",131,0,2,"2010-08-27"
"293",2011,3151,131,120,1.8,8.82,10.44,"2011JP3151RLQ",0,"Hakuba (JPN)","Men",131,0,2,"2010-08-27"
"294",2011,3150,117,105,1.8,6.32,7.29,"2011JP3150RLT",1,"Einsiedeln (SUI)","Men",117,0,2,"2010-08-15"
"295",2011,3150,117,105,1.8,6.32,7.29,"2011JP3150RLQ",0,"Einsiedeln (SUI)","Men",117,0,2,"2010-08-15"
"296",2011,3149,140,125,1.8,7.56,9.36,"2011JP3149RLT",1,"Klingenthal (GER)","Men",140,0,2,"2010-10-02"
"297",2011,3149,140,125,1.8,7.56,9.36,"2011JP3149RLQ",0,"Klingenthal (GER)","Men",140,0,2,"2010-10-02"
"298",2011,3148,108,95,2,6.48,7.2,"2011JP3148RLT",1,"Hinterzarten (GER)","Men",108,0,2,"2010-08-06"
"299",2011,3148,108,95,2,6.48,7.2,"2011JP3148RLQ",0,"Hinterzarten (GER)","Men",108,0,2,"2010-08-06"
"300",2011,3147,132,120,1.8,8.82,10.44,"2011JP3147RLT",1,"Courchevel (FRA)","Men",132,0,2,"2010-08-12"
"301",2011,3147,132,120,1.8,8.82,10.44,"2011JP3147RLQ",0,"Courchevel (FRA)","Men",132,0,2,"2010-08-12"
"302",2011,3126,117,105,1.8,6.32,7.29,"2011JP3126RL",0,"Einsiedeln (SUI)","Men",117,0,2,"2010-08-15"
"303",2011,3093,134,120,1.8,7.24,8.82,"2011JP3093RLQ",0,"Wisla (POL)","Men",134,0,2,"2010-08-21"
"304",2011,3093,134,120,1.8,7.24,8.82,"2011JP3093RL",0,"Wisla (POL)","Men",134,0,2,"2010-08-21"
"305",2011,3092,134,120,1.8,7.24,8.82,"2011JP3092RTRIA",1,"Wisla (POL)","Men",134,0,2,"2010-08-20"
"306",2011,3092,134,120,1.8,7.24,8.82,"2011JP3092RL",0,"Wisla (POL)","Men",134,0,2,"2010-08-20"
"307",2011,3067,131,120,1.8,8.82,10.44,"2011JP3067RLQ",0,"Hakuba (JPN)","Men",131,0,2,"2010-08-29"
"308",2011,3067,131,120,1.8,8.82,10.44,"2011JP3067RL",0,"Hakuba (JPN)","Men",131,0,2,"2010-08-29"
"309",2011,3066,131,120,1.8,8.82,10.44,"2011JP3066RL",0,"Hakuba (JPN)","Men",131,0,2,"2010-08-28"
"310",2011,3039,140,125,1.8,7.56,9.36,"2011JP3039RTRIA",1,"Klingenthal (GER)","Men",140,0,2,"2010-10-03"
"311",2011,3039,140,125,1.8,7.56,9.36,"2011JP3039RL",0,"Klingenthal (GER)","Men",140,0,2,"2010-10-03"
"312",2011,3032,108,95,2,6.48,7.2,"2011JP3032RTRIA",1,"Hinterzarten (GER)","Men",108,0,2,"2010-08-08"
"313",2011,3032,108,95,2,6.48,7.2,"2011JP3032RL",0,"Hinterzarten (GER)","Men",108,0,2,"2010-08-08"
"314",2011,3030,108,95,2,6.48,7.2,"2011JP3030RTRIA",1,"Hinterzarten (GER)","Men",108,1,2,"2010-08-07"
"315",2011,3030,108,95,2,6.48,7.2,"2011JP3030RL",0,"Hinterzarten (GER)","Men",108,1,2,"2010-08-07"
"316",2011,3027,132,120,1.8,8.82,10.44,"2011JP3027RTRIA",1,"Courchevel (FRA)","Men",132,0,2,"2010-08-13"
"317",2011,3027,132,120,1.8,8.82,10.44,"2011JP3027RL",0,"Courchevel (FRA)","Men",132,0,2,"2010-08-13"
"318",2011,3006,134,120,1.8,5.94,9.18,"2011JP3006RTRIA",1,"Liberec (CZE)","Men",140,0,2,"2010-10-01"
"319",2011,3005,NA,NA,NA,NA,NA,"2011JP3005RTRIA",1,"Liberec (CZE)","Women",100,0,2,"2010-10-01"
"320",2011,3005,NA,NA,NA,NA,NA,"2011JP3005RLT",1,"Liberec (CZE)","Women",100,0,2,"2010-10-01"
"321",2011,3005,NA,NA,NA,NA,NA,"2011JP3005RL",0,"Liberec (CZE)","Women",100,0,2,"2010-10-01"
"322",2010,3109,140,125,1.8,7.56,9.36,"2010JP3109RLT",1,"Pragelato (ITA)","Men",140,0,2,"2009-08-12"
"323",2010,3109,140,125,1.8,7.56,9.36,"2010JP3109RLQ",0,"Pragelato (ITA)","Men",140,0,2,"2009-08-12"
"324",2010,3109,140,125,1.8,7.56,9.36,"2010JP3109RL",0,"Pragelato (ITA)","Men",140,0,2,"2009-08-12"
"325",2010,3094,140,125,1.8,7.56,9.36,"2010JP3094RTRIA",1,"Klingenthal (GER)","Men",140,0,2,"2009-10-03"
"326",2010,3094,140,125,1.8,7.56,9.36,"2010JP3094RLT",1,"Klingenthal (GER)","Men",140,0,2,"2009-10-03"
"327",2010,3094,140,125,1.8,7.56,9.36,"2010JP3094RLQ",0,"Klingenthal (GER)","Men",140,0,2,"2009-10-03"
"328",2010,3094,140,125,1.8,7.56,9.36,"2010JP3094RL",0,"Klingenthal (GER)","Men",140,0,2,"2009-10-03"
"329",2010,3086,108,95,2,6.4,7.2,"2010JP3086RTRIA",1,"Hinterzarten (GER)","Men",108,0,2,"2009-08-09"
"330",2010,3086,108,95,2,6.4,7.2,"2010JP3086RLT",1,"Hinterzarten (GER)","Men",108,0,2,"2009-08-09"
"331",2010,3086,108,95,2,6.4,7.2,"2010JP3086RLQ",0,"Hinterzarten (GER)","Men",108,0,2,"2009-08-09"
"332",2010,3086,108,95,2,6.4,7.2,"2010JP3086RL",0,"Hinterzarten (GER)","Men",108,0,2,"2009-08-09"
"333",2010,3084,108,95,2,6.4,7.2,"2010JP3084RTRIA",1,"Hinterzarten (GER)","Men",108,1,2,"2009-08-08"
"334",2010,3084,108,95,2,6.4,7.2,"2010JP3084RL",0,"Hinterzarten (GER)","Men",108,1,2,"2009-08-08"
"335",2010,3076,117,105,1.8,6.3,7.38,"2010JP3076RTRIA",1,"Einsiedeln (SUI)","Men",117,0,2,"2009-08-16"
"336",2010,3076,117,105,1.8,6.3,7.38,"2010JP3076RLT",1,"Einsiedeln (SUI)","Men",117,0,2,"2009-08-16"
"337",2010,3076,117,105,1.8,6.3,7.38,"2010JP3076RLQ",0,"Einsiedeln (SUI)","Men",117,0,2,"2009-08-16"
"338",2010,3076,117,105,1.8,6.3,7.38,"2010JP3076RL",0,"Einsiedeln (SUI)","Men",117,0,2,"2009-08-16"
"339",2010,3061,131,120,1.8,8.82,10.44,"2010JP3061RLQ",0,"Hakuba (JPN)","Men",131,0,2,"2009-08-30"
"340",2010,3061,131,120,1.8,8.82,10.44,"2010JP3061RL",0,"Hakuba (JPN)","Men",131,0,2,"2009-08-30"
"341",2010,3060,131,120,1.8,8.82,10.44,"2010JP3060RTRIA",1,"Hakuba (JPN)","Men",131,0,2,"2009-08-29"
"342",2010,3060,131,120,1.8,8.82,10.44,"2010JP3060RLT",1,"Hakuba (JPN)","Men",131,0,2,"2009-08-29"
"343",2010,3060,131,120,1.8,8.82,10.44,"2010JP3060RLQ",0,"Hakuba (JPN)","Men",131,0,2,"2009-08-29"
"344",2010,3060,131,120,1.8,8.82,10.44,"2010JP3060RL",0,"Hakuba (JPN)","Men",131,0,2,"2009-08-29"
"345",2010,3059,134,120,1.8,7.2,8.82,"2010JP3059RLQ",0,"Zakopane (POL)","Men",134,0,2,"2009-08-23"
"346",2010,3059,134,120,1.8,7.2,8.82,"2010JP3059RL",0,"Zakopane (POL)","Men",134,0,2,"2009-08-23"
"347",2010,3058,134,120,1.8,7.2,8.82,"2010JP3058RTRIA",1,"Zakopane (POL)","Men",134,0,2,"2009-08-22"
"348",2010,3058,134,120,1.8,7.2,8.82,"2010JP3058RLT",1,"Zakopane (POL)","Men",134,0,2,"2009-08-22"
"349",2010,3058,134,120,1.8,7.2,8.82,"2010JP3058RLQ",0,"Zakopane (POL)","Men",134,0,2,"2009-08-22"
"350",2010,3058,134,120,1.8,7.2,8.82,"2010JP3058RL",0,"Zakopane (POL)","Men",134,0,2,"2009-08-22"
"351",2010,3056,132,120,1.8,7.2,8.64,"2010JP3056RTRIA",1,"Courchevel (FRA)","Men",140,0,2,"2009-08-14"
"352",2010,3056,132,120,1.8,7.2,8.64,"2010JP3056RLT",1,"Courchevel (FRA)","Men",140,0,2,"2009-08-14"
"353",2010,3056,132,120,1.8,7.2,8.64,"2010JP3056RLQ",0,"Courchevel (FRA)","Men",140,0,2,"2009-08-14"
"354",2010,3056,132,120,1.8,9,10.44,"2010JP3056RL",0,"Courchevel (FRA)","Men",140,0,2,"2009-08-14"
"355",2021,3003,240,200,1.2,8.64,14.4,"2021JP3003RTRIA",1,"Planica (SLO)","Men",240,1,4,"2020-12-13"
"356",2021,3003,240,200,1.2,8.64,14.4,"2021JP3003RL",0,"Planica (SLO)","Men",240,1,4,"2020-12-13"
"357",2021,3002,240,200,1.2,8.64,14.4,"2021JP3002RTRIA",1,"Planica (SLO)","Men",240,0,4,"2020-12-12"
"358",2021,3002,240,200,1.2,8.64,14.4,"2021JP3002RL",0,"Planica (SLO)","Men",240,0,4,"2020-12-12"
"359",2021,3001,240,200,1.2,8.64,14.4,"2021JP3001RLT",1,"Planica (SLO)","Men",240,0,4,"2020-12-10"
"360",2021,3001,240,200,1.2,8.64,14.4,"2021JP3001RLQ",0,"Planica (SLO)","Men",240,0,4,"2020-12-10"
"361",2018,3265,235,200,1.2,8.1,14.4,"2018JP3265RTRIA",1,"Oberstdorf (GER)","Men",235,0,4,"2018-01-20"
"362",2018,3265,235,200,1.2,8.1,14.4,"2018JP3265RL",0,"Oberstdorf (GER)","Men",235,0,4,"2018-01-20"
"363",2018,3139,235,200,1.2,8.1,14.4,"2018JP3139RTRIA",1,"Oberstdorf (GER)","Men",235,1,4,"2018-01-21"
"364",2018,3139,235,200,1.2,8.1,14.4,"2018JP3139RL",0,"Oberstdorf (GER)","Men",235,1,4,"2018-01-21"
"365",2018,3137,235,200,1.2,8.1,14.4,"2018JP3137RLT",1,"Oberstdorf (GER)","Men",235,0,4,"2018-01-19"
"366",2018,3137,235,200,1.2,8.1,14.4,"2018JP3137RLQ",0,"Oberstdorf (GER)","Men",235,0,4,"2018-01-19"
"367",2016,3723,225,200,1.2,8.1,14.4,"2016JP3723RL",0,"Tauplitz (AUT)","Men",225,1,4,"2016-01-17"
"368",2016,3722,225,200,1.2,8.1,14.4,"2016JP3722RTRIA",1,"Tauplitz (AUT)","Men",225,0,4,"2016-01-16"
"369",2016,3722,225,200,1.2,8.1,14.4,"2016JP3722RL",0,"Tauplitz (AUT)","Men",225,0,4,"2016-01-16"
"370",2016,3720,225,200,1.2,8.1,14.4,"2016JP3720RLT",1,"Tauplitz (AUT)","Men",225,0,4,"2016-01-14"
"371",2016,3720,225,200,1.2,8.1,14.4,"2016JP3720RLQ",0,"Tauplitz (AUT)","Men",225,0,4,"2016-01-14"
"372",2014,3806,205,185,1.2,7.38,10.8,"2014JP3806RTRIA",1,"Harrachov (CZE)","Men",205,0,4,"2014-03-14"
"373",2014,3806,205,185,1.2,7.38,10.8,"2014JP3806RL",0,"Harrachov (CZE)","Men",205,0,4,"2014-03-14"
"374",2014,3805,205,185,1.2,7.38,10.8,"2014JP3805RLT",1,"Harrachov (CZE)","Men",205,0,4,"2014-03-13"
"375",2014,3805,205,185,1.2,7.38,10.8,"2014JP3805RLQ",0,"Harrachov (CZE)","Men",205,0,4,"2014-03-13"
"376",2012,3166,225,195,1.2,8.1,14.4,"2012JP3166RTRIA",1,"Vikersund (NOR)","Men",225,1,4,"2012-02-26"
"377",2012,3166,225,195,1.2,8.1,14.4,"2012JP3166RL",0,"Vikersund (NOR)","Men",225,1,4,"2012-02-26"
"378",2012,3164,225,195,1.2,8.1,14.4,"2012JP3164RL",0,"Vikersund (NOR)","Men",225,0,4,"2012-02-25"
"379",2012,3163,225,195,1.2,8.1,14.4,"2012JP3163RLT",1,"Vikersund (NOR)","Men",225,0,4,"2012-02-23"
"380",2012,3163,225,195,1.2,8.1,14.4,"2012JP3163RLQ",0,"Vikersund (NOR)","Men",225,0,4,"2012-02-23"
"381",2010,3055,215,185,1.2,7.74,10.74,"2010JP3055RTRIA",1,"Planica (SLO)","Men",215,1,4,"2010-03-21"
"382",2010,3055,215,185,1.2,7.74,10.74,"2010JP3055RL",0,"Planica (SLO)","Men",215,1,4,"2010-03-21"
"383",2010,3054,215,185,1.2,7.74,10.74,"2010JP3054RTRIA",1,"Planica (SLO)","Men",215,0,4,"2010-03-20"
"384",2010,3054,215,185,1.2,7.74,10.74,"2010JP3054RL",0,"Planica (SLO)","Men",215,0,4,"2010-03-20"
"385",2010,3052,215,185,1.2,7.74,10.74,"2010JP3052RLT",1,"Planica (SLO)","Men",215,0,4,"2010-03-18"
"386",2010,3052,215,185,1.2,7.74,10.74,"2010JP3052RLQ",0,"Planica (SLO)","Men",215,0,4,"2010-03-18"
"387",2010,3196,137,125,1.8,NA,NA,"2010JP3196RLQ",0,"Engelberg (SUI)","Men",137,0,0,"2009-12-20"
"388",2010,3051,134,120,1.8,7.24,8.82,"2010JP3051RTRIA",1,"Oslo (NOR)","Men",134,0,0,"2010-03-14"
"389",2010,3051,134,120,1.8,7.24,8.82,"2010JP3051RL",0,"Oslo (NOR)","Men",134,0,0,"2010-03-14"
"390",2010,3050,134,120,1.8,7.24,8.82,"2010JP3050RLT",1,"Oslo (NOR)","Men",134,0,0,"2010-03-13"
"391",2010,3050,134,120,1.8,7.24,8.82,"2010JP3050RLQ",0,"Oslo (NOR)","Men",134,0,0,"2010-03-13"
"392",2010,3049,138,123,1.8,7.45,9.18,"2010JP3049RTRIA",1,"Lillehammer (NOR)","Men",138,0,0,"2010-03-12"
"393",2010,3049,138,123,1.8,7.45,9.18,"2010JP3049RL",0,"Lillehammer (NOR)","Men",138,0,0,"2010-03-12"
"394",2010,3048,138,123,1.8,7.45,9.18,"2010JP3048RLT",1,"Lillehammer (NOR)","Men",138,0,0,"2010-03-11"
"395",2010,3048,138,123,1.8,7.45,9.18,"2010JP3048RLQ",0,"Lillehammer (NOR)","Men",138,0,0,"2010-03-11"
"396",2010,3047,127,120,1.8,6.86,8.19,"2010JP3047RLT",1,"Kuopio (FIN)","Men",127,0,0,"2010-03-09"
"397",2010,3047,127,120,1.8,6.86,8.19,"2010JP3047RL",0,"Kuopio (FIN)","Men",127,0,0,"2010-03-09"
"398",2010,3045,130,116,1.8,7.02,8.46,"2010JP3045RTRIA",1,"Lahti (FIN)","Men",130,0,0,"2010-03-07"
"399",2010,3045,130,116,1.8,7.02,8.46,"2010JP3045RL",0,"Lahti (FIN)","Men",130,0,0,"2010-03-07"
"400",2010,3044,130,116,1.8,7.02,8.46,"2010JP3044RTRIA",1,"Lahti (FIN)","Men",130,1,0,"2010-03-06"
"401",2010,3044,130,116,1.8,7.02,8.46,"2010JP3044RL",0,"Lahti (FIN)","Men",130,1,0,"2010-03-06"
"402",2010,3043,130,116,1.8,7.02,8.46,"2010JP3043RLT",1,"Lahti (FIN)","Men",130,0,0,"2010-03-05"
"403",2010,3043,130,116,1.8,7.02,8.46,"2010JP3043RLQ",0,"Lahti (FIN)","Men",130,0,0,"2010-03-05"
"404",2010,3037,145,130,1.8,7.83,9.81,"2010JP3037RTRIA",1,"Willingen (GER)","Men",145,1,0,"2010-02-07"
"405",2010,3037,145,130,1.8,7.83,9.81,"2010JP3037RL",0,"Willingen (GER)","Men",145,1,0,"2010-02-07"
"406",2010,3036,145,130,1.8,7.83,9.81,"2010JP3036RTRIA",1,"Willingen (GER)","Men",145,0,0,"2010-02-06"
"407",2010,3036,145,130,1.8,7.83,9.81,"2010JP3036RL",0,"Willingen (GER)","Men",145,0,0,"2010-02-06"
