"Province_State" "Country_Region" "Confirmed" "Deaths" "Recovered" "Active"
"2295" "Montana" "US" 334 7 0 327
"2296" "Montana" "US" 337 3 0 334
"2297" "Montana" "US" 90 5 0 85
"2298" "Montana" "US" 725 3 0 722
"2299" "Montana" "US" 115 2 0 113
"2300" "Montana" "US" 1762 15 0 1747
"2301" "Montana" "US" 717 9 0 708
"2302" "Montana" "US" 1271 42 0 1229
"2303" "Montana" "US" 906 25 0 881
"2304" "Montana" "US" 286 3 0 283
"2305" "Montana" "US" 307 3 0 304
"2306" "Montana" "US" 2436 31 0 2405
"2307" "Montana" "US" 460 7 0 453
"2308" "Montana" "US" 277 5 0 272
"2309" "Montana" "US" 249 3 0 246
"2310" "Montana" "US" 630 8 0 622
"2311" "Montana" "US" 36 1 0 35
"2312" "Montana" "US" 0 0 0 0
"2313" "Montana" "US" 599 7 0 592
"2314" "Montana" "US" 110 6 0 104
"2315" "Montana" "US" 90 3 0 87
"2316" "Montana" "US" 11761 122 0 11639
"2317" "Nebraska" "US" 1903 25 0 1878
"2318" "Nebraska" "US" 361 4 0 357
"2319" "Nebraska" "US" 16 0 0 16
"2320" "Nebraska" "US" 17 0 0 17
"2321" "Nebraska" "US" 15 0 0 15
"2322" "Nebraska" "US" 359 2 0 357
"2323" "Nebraska" "US" 669 8 0 661
"2324" "Nebraska" "US" 142 2 0 140
"2325" "Nebraska" "US" 180 1 0 179
"2326" "Nebraska" "US" 3849 41 0 3808
"2327" "Nebraska" "US" 472 2 0 470
"2328" "Nebraska" "US" 659 7 0 652
"2329" "Nebraska" "US" 1306 7 0 1299
"2330" "Nebraska" "US" 426 3 0 423
"2331" "Nebraska" "US" 284 3 0 281
"2332" "Nebraska" "US" 206 4 0 202
"2333" "Nebraska" "US" 596 8 0 588
"2334" "Nebraska" "US" 440 4 0 436
"2335" "Nebraska" "US" 1360 14 0 1346
"2336" "Nebraska" "US" 636 5 0 631
"2337" "Nebraska" "US" 525 13 0 512
"2338" "Nebraska" "US" 3253 51 0 3202
"2339" "Nebraska" "US" 480 18 0 462
"2340" "Nebraska" "US" 2150 19 0 2131
"2341" "Nebraska" "US" 52 0 0 52
"2342" "Nebraska" "US" 423 4 0 419
"2343" "Nebraska" "US" 3126 37 0 3089
"2344" "Nebraska" "US" 44222 384 0 43838
"2345" "Nebraska" "US" 76 4 0 72
"2346" "Nebraska" "US" 365 4 0 361
"2347" "Nebraska" "US" 177 2 0 175
"2348" "Nebraska" "US" 120 1 0 119
"2349" "Nebraska" "US" 299 3 0 296
"2350" "Nebraska" "US" 1530 9 0 1521
"2351" "Nebraska" "US" 84 0 0 84
"2352" "Nebraska" "US" 110 4 0 106
"2353" "Nebraska" "US" 117 1 0 116
"2354" "Nebraska" "US" 21 2 0 19
"2355" "Nebraska" "US" 139 0 0 139
"2356" "Nebraska" "US" 5063 84 0 4979
"2357" "Nebraska" "US" 599 13 0 586
"2358" "Nebraska" "US" 157 0 0 157
"2359" "Nebraska" "US" 46 0 0 46
"2360" "Nebraska" "US" 123 1 0 122
"2361" "Nebraska" "US" 554 9 0 545
"2362" "Nebraska" "US" 47 1 0 46
"2363" "Nebraska" "US" 390 7 0 383
"2364" "Nebraska" "US" 437 0 0 437
"2365" "Nebraska" "US" 342 2 0 340
"2366" "Nebraska" "US" 527 1 0 526
"2367" "Nebraska" "US" 452 1 0 451
"2368" "Nebraska" "US" 24 0 0 24
"2369" "Nebraska" "US" 194 3 0 191
"2370" "Nebraska" "US" 480 2 0 478
"2371" "Nebraska" "US" 18499 84 0 18415
"2372" "Nebraska" "US" 2504 18 0 2486
"2373" "Nebraska" "US" 53 0 0 53
"2374" "Nebraska" "US" 33 0 0 33
"2375" "Nebraska" "US" 3369 28 0 3341
"2376" "Nebraska" "US" 17 0 0 17
"2377" "Nebraska" "US" 492 7 0 485
"2378" "Nebraska" "US" 360 4 0 356
"2379" "Nebraska" "US" 320 4 0 316
"2380" "Nebraska" "US" 362 0 0 362
"2381" "Nebraska" "US" 247 1 0 246
"2382" "Nebraska" "US" 827 1 0 826
"2383" "Nebraska" "US" 119 0 0 119
"2384" "Nebraska" "US" 174 10 0 164
"2385" "Nebraska" "US" 605 5 0 600
"2386" "Nebraska" "US" 458 13 0 445
"2387" "Nebraska" "US" 3271 32 0 3239
"2388" "Nebraska" "US" 326 8 0 318
"2389" "Nebraska" "US" 720 6 0 714
"2390" "Nebraska" "US" 397 3 0 394
"2391" "Nebraska" "US" 85 2 0 83
"2392" "Nebraska" "US" 1580 3 0 1577
"2393" "Nebraska" "US" 12816 60 0 12756
"2394" "Nebraska" "US" 1456 8 0 1448
"2395" "Nebraska" "US" 2800 33 0 2767
"2396" "Nebraska" "US" 938 9 0 929
"2397" "Nebraska" "US" 296 8 0 288
"2398" "Nebraska" "US" 137 4 0 133
"2399" "Nebraska" "US" 23 0 0 23
"2400" "Nebraska" "US" 257 0 0 257
"2401" "Nebraska" "US" 285 2 0 283
"2402" "Nebraska" "US" 37 0 0 37
"2403" "Nebraska" "US" 576 5 0 571
"2404" "Nebraska" "US" 1085 1 0 1084
"2405" "Nebraska" "US" 214 1 0 213
"2406" "Nebraska" "US" 1358 12 0 1346
"2407" "Nebraska" "US" 771 5 0 766
"2408" "Nebraska" "US" 244 3 0 241
"2409" "Nebraska" "US" 17 0 0 17
"2410" "Nebraska" "US" 1106 5 0 1101
"2411" "Nevada" "US" 2786 27 0 2759
"2412" "Nevada" "US" 989 22 0 967
"2413" "Nevada" "US" 127819 1852 0 125967
"2414" "Nevada" "US" 1152 6 0 1146
"2415" "Nevada" "US" 3193 22 0 3171
"2416" "Nevada" "US" 13 0 0 13
"2417" "Nevada" "US" 25 0 0 25
"2418" "Nevada" "US" 520 6 0 514
"2419" "Nevada" "US" 260 4 0 256
"2420" "Nevada" "US" 243 1 0 242
"2421" "Nevada" "US" 1456 21 0 1435
"2422" "Nevada" "US" 136 4 0 132
"2423" "Nevada" "US" 1478 31 0 1447
"2424" "Nevada" "US" 106 0 0 106
"2425" "Nevada" "US" 60 2 0 58
"2426" "Nevada" "US" 0 0 0 0
"2427" "Nevada" "US" 27533 314 0 27219
"2428" "Nevada" "US" 371 3 0 368
"2429" "New Hampshire" "US" 934 25 0 909
"2430" "New Hampshire" "US" 496 2 0 494
"2431" "New Hampshire" "US" 690 4 0 686
"2432" "New Hampshire" "US" 347 9 0 338
"2433" "New Hampshire" "US" 652 2 0 650
"2434" "New Hampshire" "US" 10458 346 0 10112
"2435" "New Hampshire" "US" 2408 36 0 2372
"2436" "New Hampshire" "US" 5976 114 0 5862
"2437" "New Hampshire" "US" 1823 17 0 1806
"2438" "New Hampshire" "US" 265 5 0 260
"2439" "New Hampshire" "US" 839 4 0 835
"2440" "New Jersey" "US" 8802 306 0 8496
"2441" "New Jersey" "US" 37893 2165 0 35728
"2442" "New Jersey" "US" 15305 551 0 14754
"2443" "New Jersey" "US" 21578 698 0 20880
"2444" "New Jersey" "US" 1798 117 0 1681
"2445" "New Jersey" "US" 5571 183 0 5388
"2446" "New Jersey" "US" 38252 2259 0 35993
"2447" "New Jersey" "US" 10271 303 0 9968
"2448" "New Jersey" "US" 34393 1607 0 32786
"2449" "New Jersey" "US" 2742 132 0 2610
"2450" "New Jersey" "US" 14936 669 0 14267
"2451" "New Jersey" "US" 33475 1511 0 31964
"2452" "New Jersey" "US" 22837 919 0 21918
"2453" "New Jersey" "US" 14982 871 0 14111
"2454" "New Jersey" "US" 23969 1156 0 22813
"2455" "New Jersey" "US" 32776 1338 0 31438
"2456" "New Jersey" "US" 1839 99 0 1740
"2457" "New Jersey" "US" 9829 613 0 9216
"2458" "New Jersey" "US" 2950 200 0 2750
"2459" "New Jersey" "US" 843 0 0 843
"2460" "New Jersey" "US" 30205 1450 0 28755
"2461" "New Jersey" "US" 2770 174 0 2596
"2462" "New Mexico" "US" 30339 384 0 29955
"2463" "New Mexico" "US" 48 1 0 47
"2464" "New Mexico" "US" 5362 50 0 5312
"2465" "New Mexico" "US" 1786 49 0 1737
"2466" "New Mexico" "US" 284 5 0 279
"2467" "New Mexico" "US" 3419 28 0 3391
"2468" "New Mexico" "US" 67 0 0 67
"2469" "New Mexico" "US" 14590 216 0 14374
"2470" "New Mexico" "US" 3282 50 0 3232
"2471" "New Mexico" "US" 554 7 0 547
"2472" "New Mexico" "US" 171 2 0 169
"2473" "New Mexico" "US" 6 0 0 6
"2474" "New Mexico" "US" 193 4 0 189
"2475" "New Mexico" "US" 4833 53 0 4780
"2476" "New Mexico" "US" 873 8 0 865
"2477" "New Mexico" "US" 178 0 0 178
"2478" "New Mexico" "US" 2061 31 0 2030
"2479" "New Mexico" "US" 7630 294 0 7336
"2480" "New Mexico" "US" 53 0 0 53
"2481" "New Mexico" "US" 1645 31 0 1614
"2482" "New Mexico" "US" 282 5 0 277
"2483" "New Mexico" "US" 1493 26 0 1467
"2484" "New Mexico" "US" 1107 16 0 1091
"2485" "New Mexico" "US" 6787 250 0 6537
"2486" "New Mexico" "US" 502 2 0 500
"2487" "New Mexico" "US" 5867 90 0 5777
"2488" "New Mexico" "US" 5787 41 0 5746
"2489" "New Mexico" "US" 418 8 0 410
"2490" "New Mexico" "US" 698 28 0 670
"2491" "New Mexico" "US" 922 29 0 893
"2492" "New Mexico" "US" 379 2 0 377
"2493" "New Mexico" "US" 2799 0 0 2799
"2494" "New Mexico" "US" 147 5 0 142
"2495" "New Mexico" "US" 3526 34 0 3492
"2496" "New York" "US" 6711 154 0 6557
"2497" "New York" "US" 1224 59 0 1165
"2498" "New York" "US" 67257 5032 0 62225
"2499" "New York" "US" 5946 162 0 5784
"2500" "New York" "US" 1412 27 0 1385
"2501" "New York" "US" 1119 10 0 1109
"2502" "New York" "US" 1893 16 0 1877
"2503" "New York" "US" 3433 56 0 3377
"2504" "New York" "US" 724 10 0 714
"2505" "New York" "US" 540 5 0 535
"2506" "New York" "US" 1100 58 0 1042
"2507" "New York" "US" 1203 4 0 1199
"2508" "New York" "US" 432 9 0 423
"2509" "New York" "US" 8099 196 0 7903
"2510" "New York" "US" 29337 872 0 28465
"2511" "New York" "US" 316 14 0 302
"2512" "New York" "US" 322 8 0 314
"2513" "New York" "US" 613 28 0 585
"2514" "New York" "US" 1303 14 0 1289
"2515" "New York" "US" 793 18 0 775
"2516" "New York" "US" 60 1 0 59
"2517" "New York" "US" 885 12 0 873
"2518" "New York" "US" 781 4 0 777
"2519" "New York" "US" 94312 7529 0 86783
"2520" "New York" "US" 467 9 0 458
"2521" "New York" "US" 895 13 0 882
"2522" "New York" "US" 1179 18 0 1161
"2523" "New York" "US" 19074 318 0 18756
"2524" "New York" "US" 623 20 0 603
"2525" "New York" "US" 65098 2269 0 62829
"2526" "New York" "US" 48521 3235 0 45286
"2527" "New York" "US" 4813 121 0 4692
"2528" "New York" "US" 6270 169 0 6101
"2529" "New York" "US" 12662 240 0 12422
"2530" "New York" "US" 1629 37 0 1592
"2531" "New York" "US" 18219 517 0 17702
"2532" "New York" "US" 708 58 0 650
"2533" "New York" "US" 2039 14 0 2025
"2534" "New York" "US" 729 8 0 721
"2535" "New York" "US" 0 132 0 -132
"2536" "New York" "US" 3331 65 0 3266
"2537" "New York" "US" 95446 7375 0 88071
"2538" "New York" "US" 2100 58 0 2042
"2539" "New York" "US" 25470 1157 0 24313
"2540" "New York" "US" 22800 692 0 22108
"2541" "New York" "US" 2734 21 0 2713
"2542" "New York" "US" 3032 60 0 2972
"2543" "New York" "US" 245 2 0 243
"2544" "New York" "US" 352 4 0 348
"2545" "New York" "US" 382 5 0 377
"2546" "New York" "US" 1100 19 0 1081
"2547" "New York" "US" 2059 94 0 1965
"2548" "New York" "US" 67112 2077 0 65035
"2549" "New York" "US" 2302 48 0 2254
"2550" "New York" "US" 1251 51 0 1200
"2551" "New York" "US" 1306 4 0 1302
"2552" "New York" "US" 3858 100 0 3758
"2553" "New York" "US" 0 37 0 -37
"2554" "New York" "US" 657 35 0 622
"2555" "New York" "US" 489 14 0 475
"2556" "New York" "US" 1392 19 0 1373
"2557" "New York" "US" 54671 1529 0 53142
"2558" "New York" "US" 690 9 0 681
"2559" "New York" "US" 307 7 0 300
"2560" "North Carolina" "US" 7785 104 0 7681
"2561" "North Carolina" "US" 1813 18 0 1795
"2562" "North Carolina" "US" 422 1 0 421
"2563" "North Carolina" "US" 1014 16 0 998
"2564" "North Carolina" "US" 842 3 0 839
"2565" "North Carolina" "US" 1052 9 0 1043
"2566" "North Carolina" "US" 1834 55 0 1779
"2567" "North Carolina" "US" 968 26 0 942
"2568" "North Carolina" "US" 1441 20 0 1421
"2569" "North Carolina" "US" 3311 64 0 3247
"2570" "North Carolina" "US" 6137 133 0 6004
"2571" "North Carolina" "US" 4450 68 0 4382
"2572" "North Carolina" "US" 7724 110 0 7614
"2573" "North Carolina" "US" 3884 25 0 3859
"2574" "North Carolina" "US" 203 4 0 199
"2575" "North Carolina" "US" 1914 14 0 1900
"2576" "North Carolina" "US" 888 8 0 880
"2577" "North Carolina" "US" 7661 102 0 7559
"2578" "North Carolina" "US" 2462 65 0 2397
"2579" "North Carolina" "US" 1002 15 0 987
"2580" "North Carolina" "US" 680 18 0 662
"2581" "North Carolina" "US" 301 5 0 296
"2582" "North Carolina" "US" 4688 113 0 4575
"2583" "North Carolina" "US" 2883 74 0 2809
"2584" "North Carolina" "US" 3491 74 0 3417
"2585" "North Carolina" "US" 10211 122 0 10089
"2586" "North Carolina" "US" 402 5 0 397
"2587" "North Carolina" "US" 718 4 0 714
"2588" "North Carolina" "US" 5895 56 0 5839
"2589" "North Carolina" "US" 1400 13 0 1387
"2590" "North Carolina" "US" 3523 63 0 3460
"2591" "North Carolina" "US" 11867 125 0 11742
"2592" "North Carolina" "US" 2690 73 0 2617
"2593" "North Carolina" "US" 14729 173 0 14556
"2594" "North Carolina" "US" 2218 33 0 2185
"2595" "North Carolina" "US" 11151 188 0 10963
"2596" "North Carolina" "US" 249 7 0 242
"2597" "North Carolina" "US" 285 11 0 274
"2598" "North Carolina" "US" 2695 59 0 2636
"2599" "North Carolina" "US" 1270 28 0 1242
"2600" "North Carolina" "US" 18149 259 0 17890
"2601" "North Carolina" "US" 2137 38 0 2099
"2602" "North Carolina" "US" 4435 79 0 4356
"2603" "North Carolina" "US" 1382 43 0 1339
"2604" "North Carolina" "US" 3391 73 0 3318
"2605" "North Carolina" "US" 1058 42 0 1016
"2606" "North Carolina" "US" 2116 33 0 2083
"2607" "North Carolina" "US" 190 5 0 185
"2608" "North Carolina" "US" 6280 56 0 6224
"2609" "North Carolina" "US" 1537 10 0 1527
"2610" "North Carolina" "US" 8322 78 0 8244
"2611" "North Carolina" "US" 302 15 0 287
"2612" "North Carolina" "US" 2644 32 0 2612
"2613" "North Carolina" "US" 2409 55 0 2354
"2614" "North Carolina" "US" 3818 20 0 3798
"2615" "North Carolina" "US" 978 9 0 969
"2616" "North Carolina" "US" 582 17 0 565
"2617" "North Carolina" "US" 923 21 0 902
"2618" "North Carolina" "US" 2100 35 0 2065
"2619" "North Carolina" "US" 46983 470 0 46513
"2620" "North Carolina" "US" 601 6 0 595
"2621" "North Carolina" "US" 1489 43 0 1446
"2622" "North Carolina" "US" 3330 65 0 3265
"2623" "North Carolina" "US" 4718 112 0 4606
"2624" "North Carolina" "US" 7550 62 0 7488
"2625" "North Carolina" "US" 878 25 0 853
"2626" "North Carolina" "US" 6011 45 0 5966
"2627" "North Carolina" "US" 4132 62 0 4070
"2628" "North Carolina" "US" 437 3 0 434
"2629" "North Carolina" "US" 1172 35 0 1137
"2630" "North Carolina" "US" 2012 17 0 1995
"2631" "North Carolina" "US" 371 4 0 367
"2632" "North Carolina" "US" 1099 13 0 1086
"2633" "North Carolina" "US" 8641 58 0 8583
"2634" "North Carolina" "US" 521 13 0 508
"2635" "North Carolina" "US" 5882 93 0 5789
"2636" "North Carolina" "US" 2031 40 0 1991
"2637" "North Carolina" "US" 7767 114 0 7653
"2638" "North Carolina" "US" 3343 23 0 3320
"2639" "North Carolina" "US" 6301 137 0 6164
"2640" "North Carolina" "US" 2785 80 0 2705
"2641" "North Carolina" "US" 3915 49 0 3866
"2642" "North Carolina" "US" 2079 43 0 2036
"2643" "North Carolina" "US" 3213 78 0 3135
"2644" "North Carolina" "US" 1307 20 0 1287
"2645" "North Carolina" "US" 3045 49 0 2996
"2646" "North Carolina" "US" 428 5 0 423
"2647" "North Carolina" "US" 605 9 0 596
"2648" "North Carolina" "US" 144 3 0 141
"2649" "North Carolina" "US" 61 0 0 61
"2650" "North Carolina" "US" 8656 76 0 8580
"2651" "North Carolina" "US" 1959 60 0 1899
"2652" "North Carolina" "US" 31640 304 0 31336
"2653" "North Carolina" "US" 782 8 0 774
"2654" "North Carolina" "US" 339 8 0 331
"2655" "North Carolina" "US" 2062 8 0 2054
"2656" "North Carolina" "US" 6124 119 0 6005
"2657" "North Carolina" "US" 2939 55 0 2884
"2658" "North Carolina" "US" 4348 85 0 4263
"2659" "North Carolina" "US" 1725 18 0 1707
"2660" "North Carolina" "US" 659 2 0 657
"2661" "North Dakota" "US" 184 0 0 184
"2662" "North Dakota" "US" 1120 18 0 1102
"2663" "North Dakota" "US" 823 15 0 808
"2664" "North Dakota" "US" 41 0 0 41
"2665" "North Dakota" "US" 573 19 0 554
"2666" "North Dakota" "US" 193 3 0 190
"2667" "North Dakota" "US" 184 1 0 183
"2668" "North Dakota" "US" 12525 129 0 12396
"2669" "North Dakota" "US" 17777 135 0 17642
"2670" "North Dakota" "US" 385 3 0 382
"2671" "North Dakota" "US" 562 29 0 533
"2672" "North Dakota" "US" 127 2 0 125
"2673" "North Dakota" "US" 327 6 0 321
"2674" "North Dakota" "US" 377 5 0 372
"2675" "North Dakota" "US" 354 10 0 344
"2676" "North Dakota" "US" 508 17 0 491
"2677" "North Dakota" "US" 174 0 0 174
"2678" "North Dakota" "US" 8394 48 0 8346
"2679" "North Dakota" "US" 160 7 0 153
"2680" "North Dakota" "US" 268 2 0 266
"2681" "North Dakota" "US" 251 3 0 248
"2682" "North Dakota" "US" 224 7 0 217
"2683" "North Dakota" "US" 394 16 0 378
"2684" "North Dakota" "US" 173 6 0 167
"2685" "North Dakota" "US" 480 17 0 463
"2686" "North Dakota" "US" 248 7 0 241
"2687" "North Dakota" "US" 931 7 0 924
"2688" "North Dakota" "US" 1054 17 0 1037
"2689" "North Dakota" "US" 926 7 0 919
"2690" "North Dakota" "US" 4210 70 0 4140
"2691" "North Dakota" "US" 1096 14 0 1082
"2692" "North Dakota" "US" 369 10 0 359
"2693" "North Dakota" "US" 131 2 0 129
"2694" "North Dakota" "US" 662 8 0 654
"2695" "North Dakota" "US" 442 7 0 435
"2696" "North Dakota" "US" 1231 10 0 1221
"2697" "North Dakota" "US" 483 9 0 474
"2698" "North Dakota" "US" 261 8 0 253
"2699" "North Dakota" "US" 1279 11 0 1268
"2700" "North Dakota" "US" 1552 17 0 1535
"2701" "North Dakota" "US" 354 5 0 349
"2702" "North Dakota" "US" 83 1 0 82
"2703" "North Dakota" "US" 545 9 0 536
"2704" "North Dakota" "US" 19 0 0 19
"2705" "North Dakota" "US" 3754 40 0 3714
"2706" "North Dakota" "US" 144 1 0 143
"2707" "North Dakota" "US" 2709 49 0 2660
"2708" "North Dakota" "US" 221 9 0 212
"2709" "North Dakota" "US" 778 11 0 767
"2710" "North Dakota" "US" 0 6 0 -6
"2711" "North Dakota" "US" 1504 16 0 1488
"2712" "North Dakota" "US" 7912 144 0 7768
"2713" "North Dakota" "US" 318 3 0 315
"2714" "North Dakota" "US" 3187 23 0 3164
"2715" "Northern Mariana Islands" "US" 109 2 0 107
"2716" "Ohio" "US" 938 13 0 925
"2717" "Ohio" "US" 6017 98 0 5919
"2718" "Ohio" "US" 1455 34 0 1421
"2719" "Ohio" "US" 2855 57 0 2798
"2720" "Ohio" "US" 2334 4 0 2330
"2721" "Ohio" "US" 2738 42 0 2696
"2722" "Ohio" "US" 2131 30 0 2101
"2723" "Ohio" "US" 1377 5 0 1372
"2724" "Ohio" "US" 18576 160 0 18416
"2725" "Ohio" "US" 674 12 0 662
"2726" "Ohio" "US" 1304 8 0 1296
"2727" "Ohio" "US" 6386 144 0 6242
"2728" "Ohio" "US" 7622 56 0 7566
"2729" "Ohio" "US" 1369 19 0 1350
"2730" "Ohio" "US" 4411 104 0 4307
"2731" "Ohio" "US" 1078 15 0 1063
"2732" "Ohio" "US" 1676 20 0 1656
"2733" "Ohio" "US" 46333 781 0 45552
"2734" "Ohio" "US" 3013 63 0 2950
"2735" "Ohio" "US" 1817 40 0 1777
"2736" "Ohio" "US" 7088 41 0 7047
"2737" "Ohio" "US" 2856 70 0 2786
"2738" "Ohio" "US" 6708 67 0 6641
"2739" "Ohio" "US" 1139 22 0 1117
"2740" "Ohio" "US" 60093 680 0 59413
"2741" "Ohio" "US" 1715 31 0 1684
"2742" "Ohio" "US" 1046 15 0 1031
"2743" "Ohio" "US" 2727 51 0 2676
"2744" "Ohio" "US" 6661 83 0 6578
"2745" "Ohio" "US" 1282 15 0 1267
"2746" "Ohio" "US" 36846 382 0 36464
"2747" "Ohio" "US" 3086 53 0 3033
"2748" "Ohio" "US" 1293 26 0 1267
"2749" "Ohio" "US" 339 3 0 336
"2750" "Ohio" "US" 1226 29 0 1197
"2751" "Ohio" "US" 1342 18 0 1324
"2752" "Ohio" "US" 876 18 0 858
"2753" "Ohio" "US" 1575 41 0 1534
"2754" "Ohio" "US" 1981 22 0 1959
"2755" "Ohio" "US" 1412 13 0 1399
"2756" "Ohio" "US" 1901 16 0 1885
"2757" "Ohio" "US" 1736 20 0 1716
"2758" "Ohio" "US" 8803 81 0 8722
"2759" "Ohio" "US" 2392 41 0 2351
"2760" "Ohio" "US" 6999 80 0 6919
"2761" "Ohio" "US" 1632 21 0 1611
"2762" "Ohio" "US" 8778 116 0 8662
"2763" "Ohio" "US" 17920 449 0 17471
"2764" "Ohio" "US" 2037 19 0 2018
"2765" "Ohio" "US" 9630 305 0 9325
"2766" "Ohio" "US" 5360 69 0 5291
"2767" "Ohio" "US" 6049 62 0 5987
"2768" "Ohio" "US" 548 12 0 536
"2769" "Ohio" "US" 3274 64 0 3210
"2770" "Ohio" "US" 5444 69 0 5375
"2771" "Ohio" "US" 454 22 0 432
"2772" "Ohio" "US" 25312 280 0 25032
"2773" "Ohio" "US" 418 15 0 403
"2774" "Ohio" "US" 1191 2 0 1189
"2775" "Ohio" "US" 3434 16 0 3418
"2776" "Ohio" "US" 728 29 0 699
"2777" "Ohio" "US" 1514 32 0 1482
"2778" "Ohio" "US" 842 15 0 827
"2779" "Ohio" "US" 1167 14 0 1153
"2780" "Ohio" "US" 4549 50 0 4499
"2781" "Ohio" "US" 1009 4 0 1005
"2782" "Ohio" "US" 4721 77 0 4644
"2783" "Ohio" "US" 1908 22 0 1886
"2784" "Ohio" "US" 2558 57 0 2501
"2785" "Ohio" "US" 4475 46 0 4429
"2786" "Ohio" "US" 2930 67 0 2863
"2787" "Ohio" "US" 2007 36 0 1971
"2788" "Ohio" "US" 2636 27 0 2609
"2789" "Ohio" "US" 2211 21 0 2190
"2790" "Ohio" "US" 2357 18 0 2339
"2791" "Ohio" "US" 12691 238 0 12453
"2792" "Ohio" "US" 17736 401 0 17335
"2793" "Ohio" "US" 7266 162 0 7104
"2794" "Ohio" "US" 4332 83 0 4249
"2795" "Ohio" "US" 0 0 0 0
"2796" "Ohio" "US" 2505 14 0 2491
"2797" "Ohio" "US" 1187 18 0 1169
"2798" "Ohio" "US" 336 6 0 330
"2799" "Ohio" "US" 10573 87 0 10486
"2800" "Ohio" "US" 1835 29 0 1806
"2801" "Ohio" "US" 4108 116 0 3992
"2802" "Ohio" "US" 1433 12 0 1421
"2803" "Ohio" "US" 5757 114 0 5643
"2804" "Ohio" "US" 946 20 0 926
"2805" "Oklahoma" "US" 1343 13 0 1330
"2806" "Oklahoma" "US" 426 1 0 425
"2807" "Oklahoma" "US" 924 1 0 923
"2808" "Oklahoma" "US" 234 2 0 232
"2809" "Oklahoma" "US" 1475 17 0 1458
"2810" "Oklahoma" "US" 472 2 0 470
"2811" "Oklahoma" "US" 3025 25 0 3000
"2812" "Oklahoma" "US" 2189 34 0 2155
"2813" "Oklahoma" "US" 7811 35 0 7776
"2814" "Oklahoma" "US" 1873 15 0 1858
"2815" "Oklahoma" "US" 2545 11 0 2534
"2816" "Oklahoma" "US" 763 4 0 759
"2817" "Oklahoma" "US" 82 0 0 82
"2818" "Oklahoma" "US" 14260 131 0 14129
"2819" "Oklahoma" "US" 335 2 0 333
"2820" "Oklahoma" "US" 5322 38 0 5284
"2821" "Oklahoma" "US" 286 4 0 282
"2822" "Oklahoma" "US" 1059 3 0 1056
"2823" "Oklahoma" "US" 2941 52 0 2889
"2824" "Oklahoma" "US" 2264 18 0 2246
"2825" "Oklahoma" "US" 2115 39 0 2076
"2826" "Oklahoma" "US" 285 1 0 284
"2827" "Oklahoma" "US" 244 0 0 244
"2828" "Oklahoma" "US" 4274 37 0 4237
"2829" "Oklahoma" "US" 1711 18 0 1693
"2830" "Oklahoma" "US" 3032 23 0 3009
"2831" "Oklahoma" "US" 235 5 0 230
"2832" "Oklahoma" "US" 297 8 0 289
"2833" "Oklahoma" "US" 148 0 0 148
"2834" "Oklahoma" "US" 271 2 0 269
"2835" "Oklahoma" "US" 671 7 0 664
"2836" "Oklahoma" "US" 635 8 0 627
"2837" "Oklahoma" "US" 2034 35 0 1999
"2838" "Oklahoma" "US" 273 2 0 271
"2839" "Oklahoma" "US" 582 5 0 577
"2840" "Oklahoma" "US" 2107 26 0 2081
"2841" "Oklahoma" "US" 1023 7 0 1016
"2842" "Oklahoma" "US" 426 8 0 418
"2843" "Oklahoma" "US" 326 4 0 322
"2844" "Oklahoma" "US" 2663 27 0 2636
"2845" "Oklahoma" "US" 1538 26 0 1512
"2846" "Oklahoma" "US" 1777 4 0 1773
"2847" "Oklahoma" "US" 665 1 0 664
"2848" "Oklahoma" "US" 572 4 0 568
"2849" "Oklahoma" "US" 861 4 0 857
"2850" "Oklahoma" "US" 1790 21 0 1769
"2851" "Oklahoma" "US" 2735 18 0 2717
"2852" "Oklahoma" "US" 2392 47 0 2345
"2853" "Oklahoma" "US" 912 13 0 899
"2854" "Oklahoma" "US" 753 6 0 747
"2855" "Oklahoma" "US" 4751 36 0 4715
"2856" "Oklahoma" "US" 633 4 0 629
"2857" "Oklahoma" "US" 461 5 0 456
"2858" "Oklahoma" "US" 1093 14 0 1079
"2859" "Oklahoma" "US" 44505 331 0 44174
"2860" "Oklahoma" "US" 1937 24 0 1913
"2861" "Oklahoma" "US" 2199 19 0 2180
"2862" "Oklahoma" "US" 1951 25 0 1926
"2863" "Oklahoma" "US" 0 0 0 0
"2864" "Oklahoma" "US" 674 9 0 665
"2865" "Oklahoma" "US" 4607 22 0 4585
"2866" "Oklahoma" "US" 2037 21 0 2016
"2867" "Oklahoma" "US" 2221 15 0 2206
"2868" "Oklahoma" "US" 4036 23 0 4013
"2869" "Oklahoma" "US" 444 6 0 438
"2870" "Oklahoma" "US" 197 5 0 192
"2871" "Oklahoma" "US" 4610 68 0 4542
"2872" "Oklahoma" "US" 1353 12 0 1341
"2873" "Oklahoma" "US" 1915 14 0 1901
"2874" "Oklahoma" "US" 1934 19 0 1915
"2875" "Oklahoma" "US" 2545 13 0 2532
"2876" "Oklahoma" "US" 389 7 0 382
"2877" "Oklahoma" "US" 36375 289 0 36086
"2878" "Oklahoma" "US" 58 0 0 58
"2879" "Oklahoma" "US" 3083 38 0 3045
"2880" "Oklahoma" "US" 2284 50 0 2234
"2881" "Oklahoma" "US" 509 2 0 507
"2882" "Oklahoma" "US" 666 3 0 663
"2883" "Oklahoma" "US" 2043 8 0 2035
